From Date,To Date,PM2.5,PM10,NO,NO2,NOx
18-12-2021 16:00,18-12-2021 16:30,86,211,4.45,48.5,29.35
18-12-2021 16:30,18-12-2021 17:00,87.5,202,6.2,72.15,43.5
18-12-2021 17:00,18-12-2021 17:30,89,193,10.1,86.3,54.2
18-12-2021 17:30,18-12-2021 18:00,112.5,221.5,25.45,105.55,76.9
18-12-2021 18:00,18-12-2021 18:30,136,250,35.35,100.55,82.45
18-12-2021 18:30,18-12-2021 19:00,123,238.5,49.75,103.1,95.25
18-12-2021 19:00,18-12-2021 19:30,110,227,59.95,101,102.55
18-12-2021 19:30,18-12-2021 20:00,143.5,269.5,62.55,98.6,103.35
18-12-2021 20:00,18-12-2021 20:30,177,312,83.35,101.2,121.8
18-12-2021 20:30,18-12-2021 21:00,169,305,90.15,98.75,125.9
18-12-2021 21:00,18-12-2021 21:30,161,298,99.95,89.4,128.95
18-12-2021 21:30,18-12-2021 22:00,161,284.5,70.25,93.4,107.15
18-12-2021 22:00,18-12-2021 22:30,161,271,41.95,86.4,80.15
18-12-2021 22:30,18-12-2021 23:00,156,256,41.05,84.6,78.55
18-12-2021 23:00,18-12-2021 23:30,151,241,35.45,79.45,71.25
18-12-2021 23:30,19-12-2021 00:00,144.5,233.5,24.5,77.25,61.1
19-12-2021 00:00,19-12-2021 00:30,138,226,23.45,75.8,59.4
19-12-2021 00:30,19-12-2021 01:00,128,208,19.35,68.95,52.5
19-12-2021 01:00,19-12-2021 01:30,118,190,14.65,65.5,46.85
19-12-2021 01:30,19-12-2021 02:00,115.5,182.5,10.65,66.3,43.9
19-12-2021 02:00,19-12-2021 02:30,113,175,None,None,None
19-12-2021 02:30,19-12-2021 03:00,112,171.5,10.4,61.8,41.3
19-12-2021 03:00,19-12-2021 03:30,111,168,9.35,60.65,40
19-12-2021 03:30,19-12-2021 04:00,106,165.5,17.95,67.65,50.6
19-12-2021 04:00,19-12-2021 04:30,101,163,14.65,70.6,49.3
19-12-2021 04:30,19-12-2021 05:00,104,160,10.3,65.6,43.45
19-12-2021 05:00,19-12-2021 05:30,107,157,8.7,50.55,33.95
19-12-2021 05:30,19-12-2021 06:00,103.5,155,8.25,56.35,36.75
19-12-2021 06:00,19-12-2021 06:30,100,153,15.05,63.35,45.95
19-12-2021 06:30,19-12-2021 07:00,104,161,20.75,65.4,51.65
19-12-2021 07:00,19-12-2021 07:30,108,169,36.25,64.3,63.85
19-12-2021 07:30,19-12-2021 08:00,117.5,187.5,36.1,65.85,64.3
19-12-2021 08:00,19-12-2021 08:30,127,206,32.85,66.75,62.35
19-12-2021 08:30,19-12-2021 09:00,133.5,223.5,26.65,66.4,57.05
19-12-2021 09:00,19-12-2021 09:30,140,241,20.25,65.75,51.45
19-12-2021 09:30,19-12-2021 10:00,141.5,248.5,17.35,64.45,48.4
19-12-2021 10:00,19-12-2021 10:30,143,256,12.1,59.85,41.75
19-12-2021 10:30,19-12-2021 11:00,144,252,9.2,59.65,39.25
19-12-2021 11:00,19-12-2021 11:30,145,248,7.55,51.8,34.05
19-12-2021 11:30,19-12-2021 12:00,138.5,246,5.3,50.55,31.2
19-12-2021 12:00,19-12-2021 12:30,132,244,4.25,48.2,29.1
19-12-2021 12:30,19-12-2021 13:00,131,243.5,4.3,48.25,29.2
19-12-2021 13:00,19-12-2021 13:30,130,243,3.9,48.2,28.8
19-12-2021 13:30,19-12-2021 14:00,129,243.5,4.15,49.75,29.85
19-12-2021 14:00,19-12-2021 14:30,128,244,3.25,48.2,28.25
19-12-2021 14:30,19-12-2021 15:00,119,225.5,3.2,52.6,30.5
19-12-2021 15:00,19-12-2021 15:30,110,207,3.4,52.35,30.65
19-12-2021 15:30,19-12-2021 16:00,107.5,208.5,3.4,53.7,31.4
19-12-2021 16:00,19-12-2021 16:30,105,210,3.65,54.6,32.05
19-12-2021 16:30,19-12-2021 17:00,112,215.5,6.8,92.5,54.65
19-12-2021 17:00,19-12-2021 17:30,119,221,10.9,99.95,62.1
19-12-2021 17:30,19-12-2021 18:00,135,248.5,44.2,117.5,98.5
19-12-2021 18:00,19-12-2021 18:30,151,276,65.8,115.85,115.3
19-12-2021 18:30,19-12-2021 19:00,175,299.5,72.25,115.3,120.2
19-12-2021 19:00,19-12-2021 19:30,199,323,71.45,119.45,121.85
19-12-2021 19:30,19-12-2021 20:00,213,344,89,115.45,133.7
19-12-2021 20:00,19-12-2021 20:30,227,365,70.7,115.4,118.1
19-12-2021 20:30,19-12-2021 21:00,227.5,360.5,90.4,112.15,133.2
19-12-2021 21:00,19-12-2021 21:30,228,356,92.65,111,134.7
19-12-2021 21:30,19-12-2021 22:00,270.5,390.5,104.1,110.7,143.85
19-12-2021 22:00,19-12-2021 22:30,313,425,112.6,110.35,150.5
19-12-2021 22:30,19-12-2021 23:00,300,418.5,101.05,104.65,138.05
19-12-2021 23:00,19-12-2021 23:30,287,412,68.65,100.8,109.55
19-12-2021 23:30,20-12-2021 00:00,260.5,381.5,67.5,95.45,105.8
20-12-2021 00:00,20-12-2021 00:30,234,351,61.5,98.6,102.55
20-12-2021 00:30,20-12-2021 01:00,225,340,55.85,89,92.85
20-12-2021 01:00,20-12-2021 01:30,216,329,48.7,84.35,84.6
20-12-2021 01:30,20-12-2021 02:00,210.5,311.5,34.95,84.9,73.6
20-12-2021 02:00,20-12-2021 02:30,205,294,None,None,None
20-12-2021 02:30,20-12-2021 03:00,198,283,23.4,75.4,59.2
20-12-2021 03:00,20-12-2021 03:30,191,272,32.3,77.7,67.55
20-12-2021 03:30,20-12-2021 04:00,186.5,267,24.4,78.55,61.8
20-12-2021 04:00,20-12-2021 04:30,182,262,24.35,75.8,60.2
20-12-2021 04:30,20-12-2021 05:00,188,265,41.45,74.65,73.5
20-12-2021 05:00,20-12-2021 05:30,194,268,33,72.25,65.25
20-12-2021 05:30,20-12-2021 06:00,194.5,269.5,28.3,70.45,60.4
20-12-2021 06:00,20-12-2021 06:30,195,271,38.15,67.25,66.95
20-12-2021 06:30,20-12-2021 07:00,205,288,27.95,67.35,58.55
20-12-2021 07:00,20-12-2021 07:30,215,305,25.2,64.35,54.9
20-12-2021 07:30,20-12-2021 08:00,200.5,288.5,18.4,58.9,46.4
20-12-2021 08:00,20-12-2021 08:30,186,272,21.45,67.05,53.1
20-12-2021 08:30,20-12-2021 09:00,183,288,31.45,79.75,68.1
20-12-2021 09:00,20-12-2021 09:30,180,304,27.5,75.4,62.7
20-12-2021 09:30,20-12-2021 10:00,177,378.5,18.95,76.05,55.9
20-12-2021 10:00,20-12-2021 10:30,174,453,18.85,77.15,56.4
20-12-2021 10:30,20-12-2021 11:00,153.5,350.5,12.9,71.6,48.55
20-12-2021 11:00,20-12-2021 11:30,133,248,11.4,71.7,47.25
20-12-2021 11:30,20-12-2021 12:00,130,238.5,7.85,71.4,44.4
20-12-2021 12:00,20-12-2021 12:30,127,229,6.6,66.65,40.75
20-12-2021 12:30,20-12-2021 13:00,121.5,226.5,5.65,63.5,38.35
20-12-2021 13:00,20-12-2021 13:30,116,224,5.6,60.7,37
20-12-2021 13:30,20-12-2021 14:00,105,209,5.65,57.6,35.4
20-12-2021 14:00,20-12-2021 14:30,94,194,5.2,57.3,34.8
20-12-2021 14:30,20-12-2021 15:00,100,203,3.8,72,41.5
20-12-2021 15:00,20-12-2021 15:30,106,212,2.8,63.6,36.05
20-12-2021 15:30,20-12-2021 16:00,107,201.5,2.65,64.55,36.55
20-12-2021 16:00,20-12-2021 16:30,108,191,3.35,80.05,45.05
20-12-2021 16:30,20-12-2021 17:00,115,208.5,16.35,127.9,81.15
20-12-2021 17:00,20-12-2021 17:30,122,226,56.05,142,120.9
20-12-2021 17:30,20-12-2021 18:00,144,288.5,197.15,153.1,241.65
20-12-2021 18:00,20-12-2021 18:30,166,351,337.1,149.3,354.35
20-12-2021 18:30,20-12-2021 19:00,243,471,387.8,156.75,400.05
20-12-2021 19:00,20-12-2021 19:30,320,591,316.55,150.45,337.95
20-12-2021 19:30,20-12-2021 20:00,336.5,577,283.4,147.6,309.95
20-12-2021 20:00,20-12-2021 20:30,353,563,272.65,136.9,294.85
20-12-2021 20:30,20-12-2021 21:00,384,599.5,412.9,129.5,405.25
20-12-2021 21:00,20-12-2021 21:30,415,636,None,130.15,None
20-12-2021 21:30,20-12-2021 22:00,445,714,None,135.5,None
20-12-2021 22:00,20-12-2021 22:30,475,792,None,131.3,None
20-12-2021 22:30,20-12-2021 23:00,540,818.5,None,133,None
20-12-2021 23:00,20-12-2021 23:30,605,845,None,112.5,None
20-12-2021 23:30,21-12-2021 00:00,654,845,None,120.05,None
21-12-2021 00:00,21-12-2021 00:30,703,None,None,100.95,None
21-12-2021 00:30,21-12-2021 01:00,673.5,891,None,88.95,492
21-12-2021 01:00,21-12-2021 01:30,644,891,None,65.35,480.1
21-12-2021 01:30,21-12-2021 02:00,577,798,None,78.55,480.9
21-12-2021 02:00,21-12-2021 02:30,510,705,None,None,None
21-12-2021 02:30,21-12-2021 03:00,474,656.5,None,68.5,None
21-12-2021 03:00,21-12-2021 03:30,438,608,None,77.45,None
21-12-2021 03:30,21-12-2021 04:00,432,633.5,None,72.95,None
21-12-2021 04:00,21-12-2021 04:30,426,659,None,76.2,468.7
21-12-2021 04:30,21-12-2021 05:00,390,565.5,444.5,83.15,436.8
21-12-2021 05:00,21-12-2021 05:30,354,472,None,87.85,None
21-12-2021 05:30,21-12-2021 06:00,349.5,484.5,471,91.7,433.6
21-12-2021 06:00,21-12-2021 06:30,345,497,446.6,83.9,404.4
21-12-2021 06:30,21-12-2021 07:00,355.5,522,None,81.65,None
21-12-2021 07:00,21-12-2021 07:30,366,547,None,78.95,None
21-12-2021 07:30,21-12-2021 08:00,357.5,537.5,None,70.2,None
21-12-2021 08:00,21-12-2021 08:30,349,528,417.5,87.8,386.35
21-12-2021 08:30,21-12-2021 09:00,353,540.5,271.1,112.9,281.05
21-12-2021 09:00,21-12-2021 09:30,357,553,178.15,136.7,218.6
21-12-2021 09:30,21-12-2021 10:00,323,527,72.25,131.2,128.85
21-12-2021 10:00,21-12-2021 10:30,289,501,33.6,113.55,87.8
21-12-2021 10:30,21-12-2021 11:00,255.5,423.5,15.7,109.6,71.2
21-12-2021 11:00,21-12-2021 11:30,222,346,12.5,125.7,77
21-12-2021 11:30,21-12-2021 12:00,223,345.5,9.2,118.85,70.8
21-12-2021 12:00,21-12-2021 12:30,224,345,5.9,106.5,61.45
21-12-2021 12:30,21-12-2021 13:00,205,319,6.2,120.2,68.9
21-12-2021 13:00,21-12-2021 13:30,186,293,6,85.5,50.35
21-12-2021 13:30,21-12-2021 14:00,143.5,234,5.45,71.7,42.5
21-12-2021 14:00,21-12-2021 14:30,101,175,4.9,76.9,44.85
21-12-2021 14:30,21-12-2021 15:00,106,186,4.45,79.85,46.15
21-12-2021 15:00,21-12-2021 15:30,111,197,4.1,70.5,40.95
21-12-2021 15:30,21-12-2021 16:00,109.5,199.5,3.4,90.75,51.15
21-12-2021 16:00,21-12-2021 16:30,108,202,12.15,134.1,81.3
21-12-2021 16:30,21-12-2021 17:00,109.5,215.5,35.65,152.45,109.3
21-12-2021 17:00,21-12-2021 17:30,111,229,132.2,167.45,197.15
21-12-2021 17:30,21-12-2021 18:00,133.5,297.5,202.65,168,254.2
21-12-2021 18:00,21-12-2021 18:30,156,366,370.55,158.5,387.65
21-12-2021 18:30,21-12-2021 19:00,207.5,424,309.4,160.75,337.8
21-12-2021 19:00,21-12-2021 19:30,259,482,345.6,160.75,366.8
21-12-2021 19:30,21-12-2021 20:00,292.5,506,340.1,152.2,358.3
21-12-2021 20:00,21-12-2021 20:30,326,530,460.8,155.65,457.9
21-12-2021 20:30,21-12-2021 21:00,383,643.5,None,159.9,None
21-12-2021 21:00,21-12-2021 21:30,440,757,None,147.15,None
21-12-2021 21:30,21-12-2021 22:00,452.5,740.5,468.45,146.9,460.3
21-12-2021 22:00,21-12-2021 22:30,465,724,365.5,143.15,374.05
21-12-2021 22:30,21-12-2021 23:00,407.5,620,309.45,137.15,325.3
21-12-2021 23:00,21-12-2021 23:30,350,516,324.4,124.45,328.8
21-12-2021 23:30,22-12-2021 00:00,361.5,563,None,129,None
22-12-2021 00:00,22-12-2021 00:30,373,610,None,104.55,469.1
22-12-2021 00:30,22-12-2021 01:00,392.5,619,None,101.4,498.55
22-12-2021 01:00,22-12-2021 01:30,412,628,498.6,94.7,455.3
22-12-2021 01:30,22-12-2021 02:00,422,646,None,95,495.5
22-12-2021 02:00,22-12-2021 02:30,432,664,None,None,None
22-12-2021 02:30,22-12-2021 03:00,407.5,626.5,464.9,77.6,420.1
22-12-2021 03:00,22-12-2021 03:30,383,589,457.5,83.45,436.05
22-12-2021 03:30,22-12-2021 04:00,369.5,557,470.95,80.25,427.1
22-12-2021 04:00,22-12-2021 04:30,356,525,443.9,79.05,403.45
22-12-2021 04:30,22-12-2021 05:00,345.5,489,420.8,67.5,377.95
22-12-2021 05:00,22-12-2021 05:30,335,453,None,61.2,None
22-12-2021 05:30,22-12-2021 06:00,344,490.5,None,83.95,488.3
22-12-2021 06:00,22-12-2021 06:30,353,528,448.4,83.25,453.5
22-12-2021 06:30,22-12-2021 07:00,352,507,437.95,80,399.85
22-12-2021 07:00,22-12-2021 07:30,351,486,463.4,73.85,436
22-12-2021 07:30,22-12-2021 08:00,375.5,514,490.5,97.9,443.9
22-12-2021 08:00,22-12-2021 08:30,400,542,None,112.6,476.7
22-12-2021 08:30,22-12-2021 09:00,416,595,429.75,113.85,411.25
22-12-2021 09:00,22-12-2021 09:30,432,648,296.7,140.5,316.35
22-12-2021 09:30,22-12-2021 10:00,419.5,642.5,128.8,159.65,190.3
22-12-2021 10:00,22-12-2021 10:30,407,637,54.05,129.15,112.5
22-12-2021 10:30,22-12-2021 11:00,354.5,530,26.5,138.45,95.35
22-12-2021 11:00,22-12-2021 11:30,302,423,17.65,163.15,101.3
22-12-2021 11:30,22-12-2021 12:00,304.5,450,11.35,146.55,87.1
22-12-2021 12:00,22-12-2021 12:30,307,477,5.2,104.9,59.95
22-12-2021 12:30,22-12-2021 13:00,245,382,4.2,87.6,50
22-12-2021 13:00,22-12-2021 13:30,183,287,3.7,107.9,60.3
22-12-2021 13:30,22-12-2021 14:00,178,287,6.25,100.05,58.1
22-12-2021 14:00,22-12-2021 14:30,173,287,5.5,80.25,47.1
22-12-2021 14:30,22-12-2021 15:00,134.5,235,5.65,72.9,43.3
22-12-2021 15:00,22-12-2021 15:30,96,183,4.1,78.5,45.05
22-12-2021 15:30,22-12-2021 16:00,98,189.5,4.8,84.7,48.95
22-12-2021 16:00,22-12-2021 16:30,100,196,9,126,74.2
22-12-2021 16:30,22-12-2021 17:00,106.5,220.5,35.1,154.95,110.95
22-12-2021 17:00,22-12-2021 17:30,113,245,68.75,176.45,150.55
22-12-2021 17:30,22-12-2021 18:00,146.5,303.5,97.35,191.2,183.2
22-12-2021 18:00,22-12-2021 18:30,180,362,61.5,185.55,149.05
22-12-2021 18:30,22-12-2021 19:00,243.5,434,106.95,176.65,180.85
22-12-2021 19:00,22-12-2021 19:30,307,506,263.2,193.65,316.45
22-12-2021 19:30,22-12-2021 20:00,354,660,None,210.9,None
22-12-2021 20:00,22-12-2021 20:30,401,814,499.5,212.35,None
22-12-2021 20:30,22-12-2021 21:00,503,866,None,196.05,None
22-12-2021 21:00,22-12-2021 21:30,605,918,None,192.35,None
22-12-2021 21:30,22-12-2021 22:00,636.5,918,None,186.05,None
22-12-2021 22:00,22-12-2021 22:30,668,None,None,183.2,None
22-12-2021 22:30,22-12-2021 23:00,651.5,954,485.5,164,486.4
22-12-2021 23:00,22-12-2021 23:30,635,954,None,155,None
22-12-2021 23:30,23-12-2021 00:00,625,958.5,425.1,141.1,426.5
23-12-2021 00:00,23-12-2021 00:30,615,963,372.8,136.7,376.8
23-12-2021 00:30,23-12-2021 01:00,527.5,858,333.65,136.1,344.35
23-12-2021 01:00,23-12-2021 01:30,440,753,253.9,130.85,276.75
23-12-2021 01:30,23-12-2021 02:00,430.5,705.5,209.35,121.65,235.45
23-12-2021 02:00,23-12-2021 02:30,421,658,None,None,None
23-12-2021 02:30,23-12-2021 03:00,430.5,648.5,201.2,106.7,220.7
23-12-2021 03:00,23-12-2021 03:30,440,639,273.45,106.75,278.85
23-12-2021 03:30,23-12-2021 04:00,441.5,654.5,490.3,116.85,472
23-12-2021 04:00,23-12-2021 04:30,443,670,412.2,115,396.4
23-12-2021 04:30,23-12-2021 05:00,429.5,647.5,292.45,114.5,299.25
23-12-2021 05:00,23-12-2021 05:30,416,625,221.4,106.8,238.7
23-12-2021 05:30,23-12-2021 06:00,408,606,392.05,105.15,375.75
23-12-2021 06:00,23-12-2021 06:30,400,587,426.9,102.1,402.8
23-12-2021 06:30,23-12-2021 07:00,405.5,599,408.3,106.7,438
23-12-2021 07:00,23-12-2021 07:30,411,611,351.9,100.4,340.05
23-12-2021 07:30,23-12-2021 08:00,419.5,616,405.4,106.35,386.65
23-12-2021 08:00,23-12-2021 08:30,428,621,218.7,113.75,238.15
23-12-2021 08:30,23-12-2021 09:00,447.5,656.5,173.75,118.75,204.5
23-12-2021 09:00,23-12-2021 09:30,467,692,148.15,135.4,192.65
23-12-2021 09:30,23-12-2021 10:00,470,714.5,53.75,147,121.5
23-12-2021 10:00,23-12-2021 10:30,473,737,19.8,126.4,83.3
23-12-2021 10:30,23-12-2021 11:00,405,637,10.6,121.2,73.05
23-12-2021 11:00,23-12-2021 11:30,337,537,7.2,86.35,51.75
23-12-2021 11:30,23-12-2021 12:00,296,468,3.2,64.8,37.1
23-12-2021 12:00,23-12-2021 12:30,255,399,3.7,71.9,41.15
23-12-2021 12:30,23-12-2021 13:00,238,382,4.3,78.3,45.1
23-12-2021 13:00,23-12-2021 13:30,221,365,3.45,68.1,39.25
23-12-2021 13:30,23-12-2021 14:00,225,363.5,2.8,64.2,37.35
23-12-2021 14:00,23-12-2021 14:30,229,362,3.8,77.35,44.15
23-12-2021 14:30,23-12-2021 15:00,228.5,367,3.85,74.85,42.8
23-12-2021 15:00,23-12-2021 15:30,228,372,2.85,70.25,39.7
23-12-2021 15:30,23-12-2021 16:00,222,375,3.65,93.5,52.9
23-12-2021 16:00,23-12-2021 16:30,216,378,7.15,118.85,69.1
23-12-2021 16:30,23-12-2021 17:00,205.5,375.5,16.5,130.4,82.7
23-12-2021 17:00,23-12-2021 17:30,195,373,18.1,124.65,81.25
23-12-2021 17:30,23-12-2021 18:00,213.5,386.5,75.8,143.6,138.1
23-12-2021 18:00,23-12-2021 18:30,232,400,105.4,147,164.35
23-12-2021 18:30,23-12-2021 19:00,324.5,529.5,181.05,158.25,231.45
23-12-2021 19:00,23-12-2021 19:30,417,659,208.2,147.4,248.2
23-12-2021 19:30,23-12-2021 20:00,479.5,750,221.15,142.1,255.95
23-12-2021 20:00,23-12-2021 20:30,542,841,250.6,126.7,272.25
23-12-2021 20:30,23-12-2021 21:00,540,850.5,None,127.2,481
23-12-2021 21:00,23-12-2021 21:30,538,860,387.45,123.15,381.5
23-12-2021 21:30,23-12-2021 22:00,530.5,815.5,308.65,120.35,315.7
23-12-2021 22:00,23-12-2021 22:30,523,771,296.2,116.75,303.55
23-12-2021 22:30,23-12-2021 23:00,537.5,783.5,398.95,109.85,383.8
23-12-2021 23:00,23-12-2021 23:30,552,796,426.45,110.55,406.6
23-12-2021 23:30,24-12-2021 00:00,542.5,794,398.55,98.45,377.35
24-12-2021 00:00,24-12-2021 00:30,533,792,324.65,98.35,316.55
24-12-2021 00:30,24-12-2021 01:00,486,716.5,238.8,84.65,239.95
24-12-2021 01:00,24-12-2021 01:30,439,641,225.05,93.85,233.7
24-12-2021 01:30,24-12-2021 02:00,425,628,195.95,90.3,207.75
24-12-2021 02:00,24-12-2021 02:30,411,615,None,None,None
24-12-2021 02:30,24-12-2021 03:00,383.5,566,159.3,70.9,167.5
24-12-2021 03:00,24-12-2021 03:30,356,517,137.3,87.4,159.35
24-12-2021 03:30,24-12-2021 04:00,334.5,486,169.3,78.8,180.9
24-12-2021 04:00,24-12-2021 04:30,313,455,68.6,79.15,97.85
24-12-2021 04:30,24-12-2021 05:00,317.5,445.5,85.65,72.8,108.8
24-12-2021 05:00,24-12-2021 05:30,322,436,95.6,66.8,113.25
24-12-2021 05:30,24-12-2021 06:00,320,437.5,134.45,64.75,143.4
24-12-2021 06:00,24-12-2021 06:30,318,439,205,66.65,199.95
24-12-2021 06:30,24-12-2021 07:00,324.5,453,192.45,61.4,189.4
24-12-2021 07:00,24-12-2021 07:30,331,467,209.5,63.8,205.05
24-12-2021 07:30,24-12-2021 08:00,337.5,478.5,210.05,60.35,203.2
24-12-2021 08:00,24-12-2021 08:30,344,490,343.8,85.5,326.05
24-12-2021 08:30,24-12-2021 09:00,363.5,550,163.7,93.1,182.4
24-12-2021 09:00,24-12-2021 09:30,383,610,97.75,104.45,135.35
24-12-2021 09:30,24-12-2021 10:00,344,522,29.75,79.3,66.6
24-12-2021 10:00,24-12-2021 10:30,305,434,5.15,75.2,44.15
24-12-2021 10:30,24-12-2021 11:00,292.5,430.5,5.75,84.25,49.45
24-12-2021 11:00,24-12-2021 11:30,280,427,5.9,76.7,45.55
24-12-2021 11:30,24-12-2021 12:00,272.5,422,3.95,66.1,38.45
24-12-2021 12:00,24-12-2021 12:30,265,417,3.2,56.05,32.35
24-12-2021 12:30,24-12-2021 13:00,238.5,369,2.25,45.8,26.15
24-12-2021 13:00,24-12-2021 13:30,212,321,1.25,39.65,22.15
24-12-2021 13:30,24-12-2021 14:00,191.5,292,2.25,43.4,24.95
24-12-2021 14:00,24-12-2021 14:30,171,263,2.25,41.15,23.65
24-12-2021 14:30,24-12-2021 15:00,163,259,2,45.15,25.7
24-12-2021 15:00,24-12-2021 15:30,155,255,4.7,79.1,45.95
24-12-2021 15:30,24-12-2021 16:00,158.5,269.5,4.95,72.2,42.35
24-12-2021 16:00,24-12-2021 16:30,162,284,3.35,57.15,33.1
24-12-2021 16:30,24-12-2021 17:00,166.5,280.5,2.25,57.4,32.4
24-12-2021 17:00,24-12-2021 17:30,171,277,2.7,87,48.5
24-12-2021 17:30,24-12-2021 18:00,193,329,18.6,126.45,82.45
24-12-2021 18:00,24-12-2021 18:30,215,381,40.75,120.85,97.3
24-12-2021 18:30,24-12-2021 19:00,277,476.5,162.65,134.3,204.05
24-12-2021 19:00,24-12-2021 19:30,339,572,264.45,118.8,280.1
24-12-2021 19:30,24-12-2021 20:00,356.5,615,456.95,129.4,441.6
24-12-2021 20:00,24-12-2021 20:30,374,658,None,135.35,484.4
24-12-2021 20:30,24-12-2021 21:00,422.5,700.5,406.6,133.7,402.65
24-12-2021 21:00,24-12-2021 21:30,471,743,339.3,126.55,343.6
24-12-2021 21:30,24-12-2021 22:00,496,739,365.55,123.6,363.9
24-12-2021 22:00,24-12-2021 22:30,521,735,403.7,115.4,390.35
24-12-2021 22:30,24-12-2021 23:00,487,704.5,381.15,106.6,367.4
24-12-2021 23:00,24-12-2021 23:30,453,674,416.45,102.75,394.05
24-12-2021 23:30,25-12-2021 00:00,456,670,401.45,96.95,378.6
25-12-2021 00:00,25-12-2021 00:30,459,666,395.85,95.5,373.45
25-12-2021 00:30,25-12-2021 01:00,402.5,610,358.2,95.3,342
25-12-2021 01:00,25-12-2021 01:30,346,554,439.25,81.85,401.9
25-12-2021 01:30,25-12-2021 02:00,376,561.5,478.1,75,455.35
25-12-2021 02:00,25-12-2021 02:30,406,569,None,None,None
25-12-2021 02:30,25-12-2021 03:00,439,632.5,None,58.3,None
25-12-2021 03:00,25-12-2021 03:30,472,696,None,89.25,None
25-12-2021 03:30,25-12-2021 04:00,453,646,None,71.55,None
25-12-2021 04:00,25-12-2021 04:30,434,596,None,66.5,None
25-12-2021 04:30,25-12-2021 05:00,416,577,None,52.7,497.5
25-12-2021 05:00,25-12-2021 05:30,398,558,434.3,52.1,383
25-12-2021 05:30,25-12-2021 06:00,370,513.5,403.75,47.6,354.4
25-12-2021 06:00,25-12-2021 06:30,342,469,424.3,51.25,406.75
25-12-2021 06:30,25-12-2021 07:00,380,518,None,52.55,None
25-12-2021 07:00,25-12-2021 07:30,418,567,None,60.1,None
25-12-2021 07:30,25-12-2021 08:00,435.5,594,None,61.5,None
25-12-2021 08:00,25-12-2021 08:30,453,621,None,83.25,None
25-12-2021 08:30,25-12-2021 09:00,490.5,621,None,106.3,None
25-12-2021 09:00,25-12-2021 09:30,528,None,438.9,153.95,443
25-12-2021 09:30,25-12-2021 10:00,525,696,325.95,174.2,358.65
25-12-2021 10:00,25-12-2021 10:30,522,696,227.65,182.4,282.2
25-12-2021 10:30,25-12-2021 11:00,522,620,68.7,128.2,124.25
25-12-2021 11:00,25-12-2021 11:30,378,544,18.45,98.95,67.75
25-12-2021 11:30,25-12-2021 12:00,378,519.5,7.65,97.7,58.2
25-12-2021 12:00,25-12-2021 12:30,None,495,4.7,86.25,49.75
25-12-2021 12:30,25-12-2021 13:00,318,483,2.55,76.15,42.6
25-12-2021 13:00,25-12-2021 13:30,318,471,1.65,68.2,37.6
25-12-2021 13:30,25-12-2021 14:00,300,438.5,1.4,57.7,31.8
25-12-2021 14:00,25-12-2021 14:30,282,406,1.3,52.35,28.8
25-12-2021 14:30,25-12-2021 15:00,264,380.5,1.3,53.75,29.65
25-12-2021 15:00,25-12-2021 15:30,246,355,1.55,53,29.5
25-12-2021 15:30,25-12-2021 16:00,234,334,1.4,54,29.85
25-12-2021 16:00,25-12-2021 16:30,222,313,2.4,70.75,39.55
25-12-2021 16:30,25-12-2021 17:00,218.5,331.5,2.3,101.2,55.85
25-12-2021 17:00,25-12-2021 17:30,215,350,5.5,139.4,78.6
25-12-2021 17:30,25-12-2021 18:00,265.5,465.5,70.5,161.85,143.7
25-12-2021 18:00,25-12-2021 18:30,316,581,257.6,166.1,300.25
25-12-2021 18:30,25-12-2021 19:00,360,666,190.9,165.8,243.7
25-12-2021 19:00,25-12-2021 19:30,404,751,None,176.05,None
25-12-2021 19:30,25-12-2021 20:00,478,851.5,486.6,178.1,490.9
25-12-2021 20:00,25-12-2021 20:30,552,952,433.6,188.15,454.1
25-12-2021 20:30,25-12-2021 21:00,739,952,433.2,162.9,468.5
25-12-2021 21:00,25-12-2021 21:30,926,None,None,149.95,None
25-12-2021 21:30,25-12-2021 22:00,792.5,None,None,143.3,None
25-12-2021 22:00,25-12-2021 22:30,659,None,411.7,126.2,403
25-12-2021 22:30,25-12-2021 23:00,636,814,308.3,113.85,312.1
25-12-2021 23:00,25-12-2021 23:30,613,814,289.85,111.25,295.25
25-12-2021 23:30,26-12-2021 00:00,523.5,726,344.5,98.55,334
26-12-2021 00:00,26-12-2021 00:30,434,638,403.45,82.6,372.75
26-12-2021 00:30,26-12-2021 01:00,515,730.5,432.55,74.55,392.25
26-12-2021 01:00,26-12-2021 01:30,596,823,None,76.2,None
26-12-2021 01:30,26-12-2021 02:00,606,851,None,88.2,None
26-12-2021 02:00,26-12-2021 02:30,616,879,None,None,None
26-12-2021 02:30,26-12-2021 03:00,604,863,None,89.1,None
26-12-2021 03:00,26-12-2021 03:30,592,847,None,98.05,None
26-12-2021 03:30,26-12-2021 04:00,572,789,None,87.9,None
26-12-2021 04:00,26-12-2021 04:30,552,731,None,73.3,None
26-12-2021 04:30,26-12-2021 05:00,578,731,None,83.75,None
26-12-2021 05:00,26-12-2021 05:30,604,None,None,82.55,None
26-12-2021 05:30,26-12-2021 06:00,583.5,747,None,75.05,None
26-12-2021 06:00,26-12-2021 06:30,563,747,None,103.25,None
26-12-2021 06:30,26-12-2021 07:00,558,731,None,100.45,462.2
26-12-2021 07:00,26-12-2021 07:30,553,715,324.85,104.85,320.85
