From Date,To Date,SR,BP,AT,RF,TOT-RF
08-09-2021 16:00,08-09-2021 16:30,118.8,978.35,32.2,0,0
08-09-2021 16:30,08-09-2021 17:00,116.85,978.15,32.55,0,0
08-09-2021 17:00,08-09-2021 17:30,46.55,978.2,31.35,0,0
08-09-2021 17:30,08-09-2021 18:00,25.1,978.35,31.05,0,0
08-09-2021 18:00,08-09-2021 18:30,11.15,978.45,30.85,0,0
08-09-2021 18:30,08-09-2021 19:00,4.4,978.65,30.35,0,0
08-09-2021 19:00,08-09-2021 19:30,4.1,978.9,29.95,0,0
08-09-2021 19:30,08-09-2021 20:00,4.1,979.3,29.8,0,0
08-09-2021 20:00,08-09-2021 20:30,4.1,979.55,29.55,0,0
08-09-2021 20:30,08-09-2021 21:00,4.1,979.85,29.35,0,0
08-09-2021 21:00,08-09-2021 21:30,4.1,980.05,29.3,0,0
08-09-2021 21:30,08-09-2021 22:00,4.1,980.25,29.1,0,0
08-09-2021 22:00,08-09-2021 22:30,4.1,980.2,28.85,0,0
08-09-2021 22:30,08-09-2021 23:00,4.1,980.15,28.75,0,0
08-09-2021 23:00,08-09-2021 23:30,4.1,980.1,28.45,0,0
08-09-2021 23:30,09-09-2021 00:00,4.1,980,28.45,0,0
09-09-2021 00:00,09-09-2021 00:30,4.05,979.95,28.6,0,0
09-09-2021 00:30,09-09-2021 01:00,4.1,979.75,28.75,0,0
09-09-2021 01:00,09-09-2021 01:30,4.1,979.65,28.75,0,0
09-09-2021 01:30,09-09-2021 02:00,4.1,979.7,28.7,0,0
09-09-2021 02:00,09-09-2021 02:30,4.1,979.65,28.45,0,0
09-09-2021 02:30,09-09-2021 03:00,4.1,979.6,28.3,0,0
09-09-2021 03:00,09-09-2021 03:30,4.1,979.5,28.15,0,0
09-09-2021 03:30,09-09-2021 04:00,4.15,979.4,27.95,0,0
09-09-2021 04:00,09-09-2021 04:30,4.1,979.3,27.85,0,0
09-09-2021 04:30,09-09-2021 05:00,4.1,979.4,27.6,0,0
09-09-2021 05:00,09-09-2021 05:30,4.15,979.5,27.65,0,0
09-09-2021 05:30,09-09-2021 06:00,4.15,979.6,27.65,0,0
09-09-2021 06:00,09-09-2021 06:30,6.25,979.75,27.45,0,0
09-09-2021 06:30,09-09-2021 07:00,13,979.95,27.45,0,0
09-09-2021 07:00,09-09-2021 07:30,23.85,980.15,27.65,0,0
09-09-2021 07:30,09-09-2021 08:00,39.7,980.45,27.85,0,0
09-09-2021 08:00,09-09-2021 08:30,60.8,980.65,28.3,0,0
09-09-2021 08:30,09-09-2021 09:00,81.4,980.7,28.9,0,0
09-09-2021 09:00,09-09-2021 09:30,98.85,980.9,29.6,0,0
09-09-2021 09:30,09-09-2021 10:00,84.7,981,29.9,0,0
09-09-2021 10:00,09-09-2021 10:30,104.95,981.1,30.1,0,0
09-09-2021 10:30,09-09-2021 11:00,98.55,981.25,30.3,0,0
09-09-2021 11:00,09-09-2021 11:30,133.15,981,30.85,0,0
09-09-2021 11:30,09-09-2021 12:00,186.5,980.65,31.4,0,0
09-09-2021 12:00,09-09-2021 12:30,163.8,980.3,32.6,0,0
09-09-2021 12:30,09-09-2021 13:00,212.4,980,33.3,0,0
09-09-2021 13:00,09-09-2021 13:30,302.35,979.6,33.45,0,0
09-09-2021 13:30,09-09-2021 14:00,297.95,979.1,33.2,0,0
09-09-2021 14:00,09-09-2021 14:30,238.7,978.45,32.3,0,0
09-09-2021 14:30,09-09-2021 15:00,343.25,977.9,33.15,0,0
09-09-2021 15:00,09-09-2021 15:30,276.35,977.35,33.2,0,0
09-09-2021 15:30,09-09-2021 16:00,160.45,976.9,33.05,0,0
09-09-2021 16:00,09-09-2021 16:30,155.35,976.8,33.25,0,0
09-09-2021 16:30,09-09-2021 17:00,93.5,977,31.5,0,0
09-09-2021 17:00,09-09-2021 17:30,28.8,977.05,30.9,0,0
09-09-2021 17:30,09-09-2021 18:00,20.9,977.2,30.9,0,0
09-09-2021 18:00,09-09-2021 18:30,10.7,977.45,30.7,0,0
09-09-2021 18:30,09-09-2021 19:00,4.5,977.7,30.4,0,0
09-09-2021 19:00,09-09-2021 19:30,4.1,978.1,30.35,0,0
09-09-2021 19:30,09-09-2021 20:00,4.1,978.55,30.4,0,0
09-09-2021 20:00,09-09-2021 20:30,4.1,979.1,30.1,0,0
09-09-2021 20:30,09-09-2021 21:00,4.05,979.5,29.9,0,0
09-09-2021 21:00,09-09-2021 21:30,4.05,979.8,29.9,0,0
09-09-2021 21:30,09-09-2021 22:00,4,979.75,29.5,0,0
09-09-2021 22:00,09-09-2021 22:30,4.1,979.7,29.5,0,0
09-09-2021 22:30,09-09-2021 23:00,4.1,979.7,29.3,0,0
09-09-2021 23:00,09-09-2021 23:30,4.1,979.7,29.2,0,0
09-09-2021 23:30,10-09-2021 00:00,4.1,979.7,28.85,0,0
10-09-2021 00:00,10-09-2021 00:30,4.05,979.75,28.8,0,0
10-09-2021 00:30,10-09-2021 01:00,4.1,979.8,28.6,0,0
10-09-2021 01:00,10-09-2021 01:30,4.05,979.9,28.4,0,0
10-09-2021 01:30,10-09-2021 02:00,4.05,979.8,28.3,0,0
10-09-2021 02:00,10-09-2021 02:30,4.1,979.75,28.3,0,0
10-09-2021 02:30,10-09-2021 03:00,4,979.55,28.2,0,0
10-09-2021 03:00,10-09-2021 03:30,4.1,979.4,28,0,0
10-09-2021 03:30,10-09-2021 04:00,4.1,979.7,27.5,0,0
10-09-2021 04:00,10-09-2021 04:30,4.2,979.95,26.15,0,0
10-09-2021 04:30,10-09-2021 05:00,4.15,979.55,25.5,0.25,0.5
10-09-2021 05:00,10-09-2021 05:30,4.1,979.5,25.5,0,0
10-09-2021 05:30,10-09-2021 06:00,4.1,979.65,25.9,0,0
10-09-2021 06:00,10-09-2021 06:30,6.7,980,26.25,0,0
10-09-2021 06:30,10-09-2021 07:00,18.35,980.15,26.45,0,0
10-09-2021 07:00,10-09-2021 07:30,25.2,980.35,26.6,0,0
10-09-2021 07:30,10-09-2021 08:00,38.25,980.5,26.8,0,0
10-09-2021 08:00,10-09-2021 08:30,37.6,980.7,27.05,0,0
10-09-2021 08:30,10-09-2021 09:00,46.3,980.9,27.15,0,0
10-09-2021 09:00,10-09-2021 09:30,82.25,981.05,28.2,0,0
10-09-2021 09:30,10-09-2021 10:00,58.45,981.2,28.05,0,0
10-09-2021 10:00,10-09-2021 10:30,85.7,981.3,28.7,0,0
10-09-2021 10:30,10-09-2021 11:00,104.95,981.35,29.1,0,0
10-09-2021 11:00,10-09-2021 11:30,137.75,981.1,30,0,0
10-09-2021 11:30,10-09-2021 12:00,120.35,980.7,30.4,0,0
10-09-2021 12:00,10-09-2021 12:30,159.7,980.25,30.4,0,0
10-09-2021 12:30,10-09-2021 13:00,201.35,979.75,31.5,0,0
10-09-2021 13:00,10-09-2021 13:30,197.8,979.35,31.5,0,0
10-09-2021 13:30,10-09-2021 14:00,211.7,978.8,31.4,0,0
10-09-2021 14:00,10-09-2021 14:30,377.2,978,32.5,0,0
10-09-2021 14:30,10-09-2021 15:00,380.05,977.45,32.75,0,0
10-09-2021 15:00,10-09-2021 15:30,301.35,977.1,32.7,0,0
10-09-2021 15:30,10-09-2021 16:00,140,976.7,32.15,0,0
10-09-2021 16:00,10-09-2021 16:30,70,976.4,31.6,0,0
10-09-2021 16:30,10-09-2021 17:00,29.85,976.75,29.1,1.75,3.5
10-09-2021 17:00,10-09-2021 17:30,35.7,977,27.05,0,0
10-09-2021 17:30,10-09-2021 18:00,31.8,977.25,27.7,0,0
10-09-2021 18:00,10-09-2021 18:30,9.75,977.35,27.9,0,0
10-09-2021 18:30,10-09-2021 19:00,4.3,977.7,28,0,0
10-09-2021 19:00,10-09-2021 19:30,4.1,978.8,27.6,0.5,1
10-09-2021 19:30,10-09-2021 20:00,4.1,979.25,25,0.5,1
10-09-2021 20:00,10-09-2021 20:30,4.1,979,25.4,0,0
10-09-2021 20:30,10-09-2021 21:00,4.1,979.45,25.65,0,0
10-09-2021 21:00,10-09-2021 21:30,4,979.85,25.85,0,0
10-09-2021 21:30,10-09-2021 22:00,4.1,979.85,26.05,0,0
10-09-2021 22:00,10-09-2021 22:30,4.1,980.2,26.3,0,0
10-09-2021 22:30,10-09-2021 23:00,4.15,980,26.1,0,0
10-09-2021 23:00,10-09-2021 23:30,4.15,979.9,25.6,0,0
10-09-2021 23:30,11-09-2021 00:00,4.15,979.65,25.55,0,0
11-09-2021 00:00,11-09-2021 00:30,4.15,979.6,25.65,0,0
11-09-2021 00:30,11-09-2021 01:00,4.1,979.5,25.85,0,0
11-09-2021 01:00,11-09-2021 01:30,4.1,979.35,26.15,0,0
11-09-2021 01:30,11-09-2021 02:00,4.15,979.2,25.65,0,0
11-09-2021 02:00,11-09-2021 02:30,4.15,979.35,25.35,0,0
11-09-2021 02:30,11-09-2021 03:00,4.15,979.55,25.2,0,0
11-09-2021 03:00,11-09-2021 03:30,4.1,979.25,25.1,0,0
11-09-2021 03:30,11-09-2021 04:00,4.1,978.95,25.05,0,0
11-09-2021 04:00,11-09-2021 04:30,4.15,978.75,25.1,0,0
11-09-2021 04:30,11-09-2021 05:00,4.1,978.6,25.3,0.25,0.5
11-09-2021 05:00,11-09-2021 05:30,4.05,978.95,25.1,0.75,1.5
11-09-2021 05:30,11-09-2021 06:00,4.1,979.15,24.85,4.75,9.5
11-09-2021 06:00,11-09-2021 06:30,4.1,979.45,24.8,5.25,10.5
11-09-2021 06:30,11-09-2021 07:00,4.45,979.5,24.85,0.25,0.5
11-09-2021 07:00,11-09-2021 07:30,4.55,979.6,24.55,6,12
11-09-2021 07:30,11-09-2021 08:00,5,979.9,24.5,0,0
11-09-2021 08:00,11-09-2021 08:30,None,None,None,None,0
11-09-2021 08:30,11-09-2021 09:00,None,None,None,None,0
11-09-2021 09:00,11-09-2021 09:30,None,None,None,None,0
11-09-2021 09:30,11-09-2021 10:00,None,None,None,None,0
11-09-2021 10:00,11-09-2021 10:30,35,980.95,25.9,0,0
11-09-2021 10:30,11-09-2021 11:00,12.35,981.15,26,0.5,1
11-09-2021 11:00,11-09-2021 11:30,10.65,980.9,26.05,2.5,5
11-09-2021 11:30,11-09-2021 12:00,21.25,980.65,25.6,5.75,11.5
11-09-2021 12:00,11-09-2021 12:30,20.5,981.05,24.85,2.75,5.5
11-09-2021 12:30,11-09-2021 13:00,63.8,980.05,24.8,0.25,0.5
11-09-2021 13:00,11-09-2021 13:30,None,None,None,None,0
11-09-2021 13:30,11-09-2021 14:00,None,None,None,None,0
11-09-2021 14:00,11-09-2021 14:30,None,None,None,None,0
11-09-2021 14:30,11-09-2021 15:00,None,None,None,None,0
11-09-2021 15:00,11-09-2021 15:30,None,None,None,None,0
11-09-2021 15:30,11-09-2021 16:00,None,None,None,None,0
11-09-2021 16:00,11-09-2021 16:30,None,None,None,None,0
11-09-2021 16:30,11-09-2021 17:00,24.4,978.5,24.8,0.25,0.5
11-09-2021 17:00,11-09-2021 17:30,34.1,978.6,25.15,0,0
11-09-2021 17:30,11-09-2021 18:00,34,978.35,25.1,0,0
11-09-2021 18:00,11-09-2021 18:30,14.85,978.1,25,0,0
11-09-2021 18:30,11-09-2021 19:00,4.25,978.2,24.85,0,0
11-09-2021 19:00,11-09-2021 19:30,4.1,978.25,24.9,0,0
11-09-2021 19:30,11-09-2021 20:00,4.1,978.45,24.85,0,0
11-09-2021 20:00,11-09-2021 20:30,4.1,978.65,24.85,0,0
11-09-2021 20:30,11-09-2021 21:00,4.1,979.45,24.85,0,0
11-09-2021 21:00,11-09-2021 21:30,4.1,979.65,24.9,0,0
11-09-2021 21:30,11-09-2021 22:00,4.1,979.8,24.95,0,0
11-09-2021 22:00,11-09-2021 22:30,4.15,979.85,24.8,0,0
11-09-2021 22:30,11-09-2021 23:00,4.15,979.7,24.55,0,0
11-09-2021 23:00,11-09-2021 23:30,4.1,979.4,24.45,0,0
11-09-2021 23:30,12-09-2021 00:00,4.1,979.45,24.4,0.25,0.5
12-09-2021 00:00,12-09-2021 00:30,4.1,979.35,24.4,0,0
12-09-2021 00:30,12-09-2021 01:00,4.1,979.3,24.4,0,0
12-09-2021 01:00,12-09-2021 01:30,4.1,979.05,24.5,0,0
12-09-2021 01:30,12-09-2021 02:00,4.1,978.85,24.5,0,0
12-09-2021 02:00,12-09-2021 02:30,4.1,978.85,24.45,0,0
12-09-2021 02:30,12-09-2021 03:00,4.1,978.75,24.4,0,0
12-09-2021 03:00,12-09-2021 03:30,4.1,978.8,24.4,0,0
12-09-2021 03:30,12-09-2021 04:00,4.05,978.75,24.4,0,0
12-09-2021 04:00,12-09-2021 04:30,4.1,978.55,24.45,0,0
12-09-2021 04:30,12-09-2021 05:00,4.1,978.4,24.5,0,0
12-09-2021 05:00,12-09-2021 05:30,4.1,978.3,24.55,0,0
12-09-2021 05:30,12-09-2021 06:00,4.15,978.5,24.7,0,0
12-09-2021 06:00,12-09-2021 06:30,6.2,978.85,24.65,0,0
12-09-2021 06:30,12-09-2021 07:00,9.8,979,24.65,0,0
12-09-2021 07:00,12-09-2021 07:30,23.6,979.2,24.95,0,0
12-09-2021 07:30,12-09-2021 08:00,59.6,979.1,25.75,0,0
12-09-2021 08:00,12-09-2021 08:30,78.05,979.15,26.85,0,0
12-09-2021 08:30,12-09-2021 09:00,83,979.3,27.35,0,0
12-09-2021 09:00,12-09-2021 09:30,103.7,979.2,27.95,0,0
12-09-2021 09:30,12-09-2021 10:00,110.55,979.25,28.9,0,0
12-09-2021 10:00,12-09-2021 10:30,139.45,979.2,29.85,0,0
12-09-2021 10:30,12-09-2021 11:00,105.25,979.1,29.9,0,0
12-09-2021 11:00,12-09-2021 11:30,161.1,978.9,30.9,0,0
12-09-2021 11:30,12-09-2021 12:00,103.65,978.6,30.6,0,0
12-09-2021 12:00,12-09-2021 12:30,110.75,978.25,30.75,0,0
12-09-2021 12:30,12-09-2021 13:00,143,977.85,31.3,0,0
12-09-2021 13:00,12-09-2021 13:30,454.5,977.35,32.95,0,0
12-09-2021 13:30,12-09-2021 14:00,481.35,976.85,33.6,0,0
12-09-2021 14:00,12-09-2021 14:30,427.05,976.45,34.25,0,0
12-09-2021 14:30,12-09-2021 15:00,183.65,976.05,32.85,0,0
12-09-2021 15:00,12-09-2021 15:30,44.7,975.65,30.4,0,0
12-09-2021 15:30,12-09-2021 16:00,20.2,975.45,29.8,0,0
12-09-2021 16:00,12-09-2021 16:30,19.75,975.15,28.6,0,0
12-09-2021 16:30,12-09-2021 17:00,14.45,975.05,27.9,0,0
12-09-2021 17:00,12-09-2021 17:30,9.85,975.3,27.55,0,0
12-09-2021 17:30,12-09-2021 18:00,6.6,975.55,27.6,0,0
12-09-2021 18:00,12-09-2021 18:30,4.75,975.75,27.6,0,0
12-09-2021 18:30,12-09-2021 19:00,4.1,976,27.45,0,0
12-09-2021 19:00,12-09-2021 19:30,4.05,976.45,27.3,0.25,0.5
12-09-2021 19:30,12-09-2021 20:00,4.05,976.65,27.15,0,0
12-09-2021 20:00,12-09-2021 20:30,4.05,977,27.1,0,0
12-09-2021 20:30,12-09-2021 21:00,4,977.2,27,0,0
12-09-2021 21:00,12-09-2021 21:30,4.1,977.55,27.05,0,0
12-09-2021 21:30,12-09-2021 22:00,4.05,977.8,27.1,0,0
12-09-2021 22:00,12-09-2021 22:30,4.1,977.8,27.1,0,0
12-09-2021 22:30,12-09-2021 23:00,4.1,977.65,27,0,0
12-09-2021 23:00,12-09-2021 23:30,4.05,977.65,26.9,0,0
12-09-2021 23:30,13-09-2021 00:00,4.05,977.65,26.95,0,0
13-09-2021 00:00,13-09-2021 00:30,4.1,977.5,27,0,0
13-09-2021 00:30,13-09-2021 01:00,4.1,977.35,27,0,0
13-09-2021 01:00,13-09-2021 01:30,4.1,977.25,27,0,0
13-09-2021 01:30,13-09-2021 02:00,4.05,977.1,27,0,0
13-09-2021 02:00,13-09-2021 02:30,4.1,977.05,27.1,0,0
13-09-2021 02:30,13-09-2021 03:00,4.05,977,27.1,0,0
13-09-2021 03:00,13-09-2021 03:30,4.05,977,27.1,0,0
13-09-2021 03:30,13-09-2021 04:00,4,977,27.1,0,0
13-09-2021 04:00,13-09-2021 04:30,4.05,977.05,27.1,0,0
13-09-2021 04:30,13-09-2021 05:00,4.1,977.15,27.1,0,0
13-09-2021 05:00,13-09-2021 05:30,4.05,977.25,27.1,0,0
13-09-2021 05:30,13-09-2021 06:00,4.15,977.55,27.1,0,0
13-09-2021 06:00,13-09-2021 06:30,6.3,977.75,27.15,0,0
13-09-2021 06:30,13-09-2021 07:00,10.85,977.95,27.25,0,0
13-09-2021 07:00,13-09-2021 07:30,19.3,978.1,27.45,0,0
13-09-2021 07:30,13-09-2021 08:00,22.65,978.2,27.45,0,0
13-09-2021 08:00,13-09-2021 08:30,22.15,978.45,27.4,0,0
13-09-2021 08:30,13-09-2021 09:00,43.7,978.7,27.9,0,0
13-09-2021 09:00,13-09-2021 09:30,68.05,979,28.9,0,0
13-09-2021 09:30,13-09-2021 10:00,89.4,979.05,30.5,0,0
13-09-2021 10:00,13-09-2021 10:30,97.7,979.05,31.4,0,0
13-09-2021 10:30,13-09-2021 11:00,119.15,978.9,31.85,0,0
13-09-2021 11:00,13-09-2021 11:30,170.4,978.7,32.45,0,0
13-09-2021 11:30,13-09-2021 12:00,295.35,977.95,33.25,0,0
13-09-2021 12:00,13-09-2021 12:30,201.75,977.65,33.65,0,0
13-09-2021 12:30,13-09-2021 13:00,82.35,977.4,32.15,0,0
13-09-2021 13:00,13-09-2021 13:30,24.7,978,26.4,3.5,7
13-09-2021 13:30,13-09-2021 14:00,28,977.55,25.55,1,2
13-09-2021 14:00,13-09-2021 14:30,27.3,977.25,25.45,0,0
13-09-2021 14:30,13-09-2021 15:00,17.15,977.6,25.65,0,0
13-09-2021 15:00,13-09-2021 15:30,16.2,977.35,25.7,0,0
13-09-2021 15:30,13-09-2021 16:00,None,None,None,None,0
13-09-2021 16:00,13-09-2021 16:30,None,None,None,None,0
13-09-2021 16:30,13-09-2021 17:00,None,None,None,None,0
13-09-2021 17:00,13-09-2021 17:30,None,None,None,None,0
13-09-2021 17:30,13-09-2021 18:00,22.6,977,25.5,0,0
13-09-2021 18:00,13-09-2021 18:30,6.6,977.55,25.55,0,0
13-09-2021 18:30,13-09-2021 19:00,4.15,978.05,25.75,0,0
13-09-2021 19:00,13-09-2021 19:30,4.05,978.25,25.6,0,0
13-09-2021 19:30,13-09-2021 20:00,4.1,978.4,25.65,0,0
13-09-2021 20:00,13-09-2021 20:30,4.1,978.95,25.55,0,0
13-09-2021 20:30,13-09-2021 21:00,4.1,979.8,25.75,0,0
13-09-2021 21:00,13-09-2021 21:30,4.15,979.65,25.75,0,0
13-09-2021 21:30,13-09-2021 22:00,4.1,979.7,25.65,0,0
13-09-2021 22:00,13-09-2021 22:30,4.1,979.85,25.7,0,0
13-09-2021 22:30,13-09-2021 23:00,4.15,979.9,25.35,0,0
13-09-2021 23:00,13-09-2021 23:30,4.15,979.9,25.25,0,0
13-09-2021 23:30,14-09-2021 00:00,4.1,979.9,25.3,0,0
14-09-2021 00:00,14-09-2021 00:30,4.1,979.75,25.3,0,0
14-09-2021 00:30,14-09-2021 01:00,4.1,979.6,25.35,0,0
14-09-2021 01:00,14-09-2021 01:30,4.2,979.4,25.45,0,0
14-09-2021 01:30,14-09-2021 02:00,4.1,979.4,25.4,0,0
14-09-2021 02:00,14-09-2021 02:30,4.15,979.2,25.35,0,0
14-09-2021 02:30,14-09-2021 03:00,4.1,978.85,25.15,0,0
14-09-2021 03:00,14-09-2021 03:30,4.15,978.8,24.95,0,0
14-09-2021 03:30,14-09-2021 04:00,4.15,978.7,24.95,0,0
14-09-2021 04:00,14-09-2021 04:30,4.1,978.7,25.1,0,0
14-09-2021 04:30,14-09-2021 05:00,4.1,978.85,25.15,0,0
14-09-2021 05:00,14-09-2021 05:30,4.1,979.15,25.25,0,0
14-09-2021 05:30,14-09-2021 06:00,4.1,979.3,25.3,0,0
14-09-2021 06:00,14-09-2021 06:30,5,979.8,25.4,0,0
14-09-2021 06:30,14-09-2021 07:00,10.25,980.1,25.55,0,0
14-09-2021 07:00,14-09-2021 07:30,17.3,980.4,25.85,0,0
14-09-2021 07:30,14-09-2021 08:00,24.95,980.65,26.1,0,0
14-09-2021 08:00,14-09-2021 08:30,50.3,981,26.65,0,0
14-09-2021 08:30,14-09-2021 09:00,75.85,981.45,27.45,0,0
14-09-2021 09:00,14-09-2021 09:30,128.55,981.95,28.85,0,0
14-09-2021 09:30,14-09-2021 10:00,89.6,982.2,29.85,0,0
14-09-2021 10:00,14-09-2021 10:30,118.4,982.2,30.2,0,0
14-09-2021 10:30,14-09-2021 11:00,126.95,982.15,31.25,0,0
14-09-2021 11:00,14-09-2021 11:30,116.65,981.85,32.25,0,0
14-09-2021 11:30,14-09-2021 12:00,242.05,981.55,33.1,0,0
14-09-2021 12:00,14-09-2021 12:30,159.7,981.45,33.75,0,0
14-09-2021 12:30,14-09-2021 13:00,178.55,981.2,33.8,0,0
14-09-2021 13:00,14-09-2021 13:30,479.2,980.65,34.25,0,0
14-09-2021 13:30,14-09-2021 14:00,589.3,980,34.7,0,0
14-09-2021 14:00,14-09-2021 14:30,686.9,979.6,35.75,0,0
14-09-2021 14:30,14-09-2021 15:00,608.25,979.2,35.6,0,0
14-09-2021 15:00,14-09-2021 15:30,233,978.75,33.8,0,0
14-09-2021 15:30,14-09-2021 16:00,135,978.3,33.05,0,0
14-09-2021 16:00,14-09-2021 16:30,101.2,978.15,32.45,0,0
14-09-2021 16:30,14-09-2021 17:00,65,978.1,31.95,0,0
14-09-2021 17:00,14-09-2021 17:30,53.15,978.05,31.8,0,0
14-09-2021 17:30,14-09-2021 18:00,19.6,978.25,31.55,0,0
14-09-2021 18:00,14-09-2021 18:30,7.25,978.5,30.95,0,0
14-09-2021 18:30,14-09-2021 19:00,4.25,978.9,30.25,0,0
14-09-2021 19:00,14-09-2021 19:30,4,979.45,29.75,0,0
14-09-2021 19:30,14-09-2021 20:00,4.1,979.95,29.55,0,0
14-09-2021 20:00,14-09-2021 20:30,4.05,980.55,29.35,0,0
14-09-2021 20:30,14-09-2021 21:00,4.05,981.2,29.35,0,0
14-09-2021 21:00,14-09-2021 21:30,4.05,981.9,29.45,0,0
14-09-2021 21:30,14-09-2021 22:00,4.1,982.7,26.4,3.75,7.5
14-09-2021 22:00,14-09-2021 22:30,4.1,981.8,25.5,0,0
14-09-2021 22:30,14-09-2021 23:00,4.1,981.65,25.65,0,0
14-09-2021 23:00,14-09-2021 23:30,4.15,981.7,25.95,0,0
14-09-2021 23:30,15-09-2021 00:00,4.1,981.65,26.05,0,0
15-09-2021 00:00,15-09-2021 00:30,4.1,981.65,26.45,0,0
15-09-2021 00:30,15-09-2021 01:00,4.1,981.55,26.8,0,0
15-09-2021 01:00,15-09-2021 01:30,4.1,981.35,26.8,0,0
15-09-2021 01:30,15-09-2021 02:00,4.1,981.2,26.7,0,0
15-09-2021 02:00,15-09-2021 02:30,4.1,981.2,26.7,0,0
15-09-2021 02:30,15-09-2021 03:00,4.1,981.2,26.45,0,0
15-09-2021 03:00,15-09-2021 03:30,4.1,980.95,26.3,0,0
15-09-2021 03:30,15-09-2021 04:00,4.1,980.85,26.1,0,0
15-09-2021 04:00,15-09-2021 04:30,4.1,980.7,26.05,0,0
15-09-2021 04:30,15-09-2021 05:00,4.1,980.55,26,0,0
15-09-2021 05:00,15-09-2021 05:30,4.1,980.55,25.95,0,0
15-09-2021 05:30,15-09-2021 06:00,4.15,980.9,25.95,0,0
15-09-2021 06:00,15-09-2021 06:30,5.95,981.15,26.25,0,0
15-09-2021 06:30,15-09-2021 07:00,13.5,981.55,26.35,0,0
15-09-2021 07:00,15-09-2021 07:30,28.1,981.75,26.6,0,0
15-09-2021 07:30,15-09-2021 08:00,40.25,982.15,27.45,0,0
15-09-2021 08:00,15-09-2021 08:30,39.6,982.2,28.35,0,0
15-09-2021 08:30,15-09-2021 09:00,63.8,982.35,28.95,0,0
15-09-2021 09:00,15-09-2021 09:30,100.05,982.5,29.25,0,0
15-09-2021 09:30,15-09-2021 10:00,64.95,982.65,30.15,0,0
15-09-2021 10:00,15-09-2021 10:30,67.75,982.85,30.75,0,0
15-09-2021 10:30,15-09-2021 11:00,104.15,982.8,31.1,0,0
15-09-2021 11:00,15-09-2021 11:30,169.1,982.45,31.5,0,0
15-09-2021 11:30,15-09-2021 12:00,198.9,982.15,31.9,0,0
15-09-2021 12:00,15-09-2021 12:30,132.5,981.8,31.55,0,0
15-09-2021 12:30,15-09-2021 13:00,192.75,981.55,31.95,0,0
15-09-2021 13:00,15-09-2021 13:30,165,981.25,31.7,0,0
15-09-2021 13:30,15-09-2021 14:00,411.35,980.95,32.55,0,0
15-09-2021 14:00,15-09-2021 14:30,458.55,980.55,34,0,0
15-09-2021 14:30,15-09-2021 15:00,597.7,980.3,34.25,0,0
15-09-2021 15:00,15-09-2021 15:30,422.75,979.95,34.5,0,0
15-09-2021 15:30,15-09-2021 16:00,102.45,979.5,33,0,0
15-09-2021 16:00,15-09-2021 16:30,117.9,979.15,33.1,0,0
15-09-2021 16:30,15-09-2021 17:00,81.7,979.15,32.85,0,0
15-09-2021 17:00,15-09-2021 17:30,31.85,979.25,32.05,0,0
15-09-2021 17:30,15-09-2021 18:00,19.35,979.6,31.6,0,0
15-09-2021 18:00,15-09-2021 18:30,9,979.95,31.15,0,0
15-09-2021 18:30,15-09-2021 19:00,4.25,980.3,31,0,0
15-09-2021 19:00,15-09-2021 19:30,4,980.55,30.4,0,0
15-09-2021 19:30,15-09-2021 20:00,4.05,980.75,29.5,0,0
15-09-2021 20:00,15-09-2021 20:30,4,981.2,29.1,0,0
15-09-2021 20:30,15-09-2021 21:00,4.1,981.55,29.3,0,0
15-09-2021 21:00,15-09-2021 21:30,4.1,981.6,29.1,0,0
15-09-2021 21:30,15-09-2021 22:00,4.1,981.65,28.35,0,0
15-09-2021 22:00,15-09-2021 22:30,4.05,981.7,28,0,0
15-09-2021 22:30,15-09-2021 23:00,4.1,981.55,27.9,0,0
15-09-2021 23:00,15-09-2021 23:30,4.05,981.45,28.35,0,0
15-09-2021 23:30,16-09-2021 00:00,4,981.4,28,0,0
16-09-2021 00:00,16-09-2021 00:30,4,981.3,27.85,0,0
16-09-2021 00:30,16-09-2021 01:00,4,980.95,27.65,0,0
16-09-2021 01:00,16-09-2021 01:30,4,980.6,27.5,0,0
16-09-2021 01:30,16-09-2021 02:00,4,980.35,27.7,0,0
16-09-2021 02:00,16-09-2021 02:30,4.05,980.1,27.45,0,0
16-09-2021 02:30,16-09-2021 03:00,4.05,979.8,27.35,0,0
16-09-2021 03:00,16-09-2021 03:30,4,979.65,27.55,0,0
16-09-2021 03:30,16-09-2021 04:00,4,979.55,27.05,0,0
16-09-2021 04:00,16-09-2021 04:30,4,979.55,26.9,0,0
16-09-2021 04:30,16-09-2021 05:00,4,979.5,26.65,0,0
16-09-2021 05:00,16-09-2021 05:30,4,979.35,26.6,0,0
16-09-2021 05:30,16-09-2021 06:00,4.05,979.45,26.85,0,0
16-09-2021 06:00,16-09-2021 06:30,4.5,979.6,27.1,0.25,0.5
16-09-2021 06:30,16-09-2021 07:00,7.2,980,26.45,0.75,1.5
16-09-2021 07:00,16-09-2021 07:30,5.95,980.4,26,0,0
16-09-2021 07:30,16-09-2021 08:00,8.3,981,25.1,0.5,1
16-09-2021 08:00,16-09-2021 08:30,13.85,981.35,24.25,1.25,2.5
16-09-2021 08:30,16-09-2021 09:00,60.2,981.2,24.4,0.25,0.5
16-09-2021 09:00,16-09-2021 09:30,36.95,981.45,24.55,0,0
