From Date,To Date,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,RH,WS,WD,SR,BP,AT,RF,timestamp
2021-11-19T19:15:00+05:30,2021-11-19T19:30:00+05:30,166.0,212.0,6.4,15.9,22.3,46.6,1.7,0.9,37.1,0.3,0.5,72.5,0.5,47.0,3.2,987.5,16.9,0.0,1637330400
2021-11-19T19:30:00+05:30,2021-11-19T19:45:00+05:30,166.0,212.0,5.6,18.4,24.0,46.1,1.4,1.0,32.7,0.3,0.5,74.4,0.5,157.6,3.2,987.5,16.5,0.0,1637331300
2021-11-19T20:00:00+05:30,2021-11-19T20:15:00+05:30,171.0,222.0,4.5,20.9,25.5,46.7,1.0,1.0,19.0,0.4,0.7,78.4,0.4,249.7,3.0,987.7,16.2,0.0,1637333100
2021-11-19T20:15:00+05:30,2021-11-19T20:30:00+05:30,171.0,222.0,5.9,24.0,29.9,45.4,0.5,1.0,13.6,0.4,0.7,80.3,0.3,213.3,3.2,988.0,15.9,0.0,1637334000
2021-11-19T20:30:00+05:30,2021-11-19T20:45:00+05:30,171.0,222.0,5.8,25.2,31.0,45.2,0.4,1.1,12.1,0.3,0.7,81.5,0.4,161.1,3.3,988.1,15.7,0.0,1637334900
2021-11-19T20:45:00+05:30,2021-11-19T21:00:00+05:30,171.0,222.0,8.9,27.3,36.2,42.3,0.6,1.2,8.2,0.4,0.8,81.8,0.5,192.2,3.1,988.2,15.7,0.0,1637335800
2021-11-19T21:00:00+05:30,2021-11-19T21:15:00+05:30,182.0,234.0,9.4,29.3,38.7,43.5,0.4,1.3,8.3,0.4,1.0,81.9,0.2,19.5,3.2,988.2,15.9,0.0,1637336700
2021-11-19T21:15:00+05:30,2021-11-19T21:30:00+05:30,182.0,234.0,7.8,28.7,36.6,44.6,0.1,1.3,8.9,0.4,0.9,81.3,0.4,281.5,3.0,988.1,15.9,0.0,1637337600
2021-11-19T21:30:00+05:30,2021-11-19T21:45:00+05:30,182.0,234.0,4.7,27.1,31.8,47.9,0.5,1.2,13.4,0.5,1.0,81.0,0.9,337.0,2.8,988.1,15.8,0.0,1637338500
2021-11-19T21:45:00+05:30,2021-11-19T22:00:00+05:30,182.0,234.0,6.9,20.2,27.1,50.0,0.8,1.2,9.3,0.4,0.8,81.9,0.9,321.4,2.9,988.2,15.7,0.0,1637339400
2021-11-19T22:00:00+05:30,2021-11-19T22:15:00+05:30,199.0,243.0,5.8,19.2,25.0,49.8,0.3,1.1,12.4,0.5,0.9,81.9,0.9,337.1,2.9,988.3,15.5,0.0,1637340300
2021-11-19T22:30:00+05:30,2021-11-19T22:45:00+05:30,199.0,243.0,8.4,24.1,32.5,50.6,0.3,1.2,13.2,0.5,0.9,78.0,0.8,339.6,2.9,988.7,15.6,0.0,1637342100
2021-11-19T22:45:00+05:30,2021-11-19T23:00:00+05:30,199.0,243.0,6.3,23.1,29.4,49.7,0.6,1.2,9.2,0.5,0.9,80.3,0.5,270.4,3.1,988.7,15.2,0.0,1637343000
2021-11-19T23:45:00+05:30,2021-11-20T00:00:00+05:30,200.0,240.0,7.2,21.9,29.1,48.9,0.2,1.1,9.2,0.5,0.9,81.0,0.6,227.4,3.2,988.6,15.4,0.0,1637346600
2021-11-20T00:00:00+05:30,2021-11-20T00:15:00+05:30,197.0,238.0,13.1,19.6,32.7,46.3,0.5,1.1,7.5,0.5,0.8,81.6,0.7,216.0,3.2,988.7,15.5,0.0,1637347500
2021-11-20T00:15:00+05:30,2021-11-20T00:30:00+05:30,197.0,238.0,12.8,23.5,36.3,44.5,0.2,1.1,7.8,0.5,0.8,79.8,0.7,216.1,3.2,988.8,15.6,0.0,1637348400
2021-11-20T00:30:00+05:30,2021-11-20T00:45:00+05:30,197.0,238.0,8.9,26.2,35.1,45.2,0.1,1.1,8.2,0.4,0.8,79.9,0.9,196.1,3.3,988.8,15.7,0.0,1637349300
2021-11-20T00:45:00+05:30,2021-11-20T01:00:00+05:30,197.0,238.0,9.2,27.6,36.8,46.5,0.1,1.2,9.1,0.4,0.7,78.5,0.6,209.2,3.3,988.8,15.7,0.0,1637350200
2021-11-20T01:00:00+05:30,2021-11-20T01:15:00+05:30,189.0,223.0,7.0,31.2,38.2,46.8,0.2,1.2,8.6,0.5,0.9,78.6,0.4,18.5,3.4,988.8,15.5,0.0,1637351100
2021-11-20T01:15:00+05:30,2021-11-20T01:30:00+05:30,189.0,223.0,6.0,32.9,38.9,48.0,0.2,1.3,8.2,0.5,1.0,78.3,0.6,6.5,3.3,988.6,15.5,0.0,1637352000
2021-11-20T01:30:00+05:30,2021-11-20T01:45:00+05:30,189.0,223.0,7.8,29.8,37.5,48.4,0.1,1.3,7.9,0.5,1.2,79.3,0.8,33.1,3.6,988.6,15.2,0.0,1637352900
2021-11-20T02:45:00+05:30,2021-11-20T03:00:00+05:30,216.0,260.0,10.6,20.1,30.7,48.3,0.2,1.1,7.3,0.6,1.0,83.1,0.3,316.3,3.1,987.8,14.3,0.0,1637357400
2021-11-20T03:00:00+05:30,2021-11-20T03:15:00+05:30,197.0,230.0,11.6,18.6,30.1,47.2,0.3,1.1,7.3,0.5,1.0,83.5,0.5,341.4,3.0,987.7,14.2,0.0,1637358300
2021-11-20T03:30:00+05:30,2021-11-20T03:45:00+05:30,197.0,230.0,10.3,15.5,25.8,45.8,0.3,1.1,6.7,0.5,1.0,83.6,0.6,200.7,3.3,988.1,14.0,0.0,1637360100
2021-11-20T03:45:00+05:30,2021-11-20T04:00:00+05:30,197.0,230.0,14.0,15.3,29.3,44.3,0.3,1.0,6.8,0.5,0.9,84.3,0.4,207.4,3.2,988.2,14.1,0.0,1637361000
2021-11-20T04:30:00+05:30,2021-11-20T04:45:00+05:30,185.0,215.0,14.8,20.1,35.0,44.0,0.4,1.0,7.3,0.5,1.0,83.3,0.2,274.7,3.1,987.9,14.4,0.0,1637363700
2021-11-20T04:45:00+05:30,2021-11-20T05:00:00+05:30,185.0,215.0,16.9,18.3,35.1,45.1,0.3,1.0,6.9,0.5,0.9,83.4,0.3,234.1,3.3,988.0,14.4,0.0,1637364600
2021-11-20T05:00:00+05:30,2021-11-20T05:15:00+05:30,172.0,228.0,14.0,19.0,33.0,44.4,0.3,0.9,7.2,0.5,0.9,83.4,0.3,120.2,3.5,988.1,14.4,0.0,1637365500
2021-11-20T05:15:00+05:30,2021-11-20T05:30:00+05:30,172.0,228.0,16.5,16.0,32.6,44.0,0.4,0.9,7.0,0.5,0.9,83.7,0.7,183.3,3.4,988.4,14.3,0.0,1637366400
2021-11-20T05:30:00+05:30,2021-11-20T05:45:00+05:30,172.0,228.0,20.4,14.1,34.4,43.6,0.2,0.9,7.2,0.5,0.9,83.7,0.7,107.7,3.5,988.3,14.2,0.0,1637367300
2021-11-20T05:45:00+05:30,2021-11-20T06:00:00+05:30,172.0,228.0,17.6,15.4,33.0,44.2,0.4,0.9,7.3,0.5,0.9,83.6,0.6,65.3,3.5,988.4,14.1,0.0,1637368200
2021-11-20T06:00:00+05:30,2021-11-20T06:15:00+05:30,173.0,212.0,14.8,15.9,30.7,44.5,0.4,0.9,7.1,0.5,0.9,83.8,0.2,214.6,3.2,988.5,14.1,0.0,1637369100
2021-11-20T06:15:00+05:30,2021-11-20T06:30:00+05:30,173.0,212.0,12.4,17.1,29.5,44.1,0.4,0.9,6.7,0.5,0.9,84.2,0.3,323.8,3.1,988.6,14.2,0.0,1637370000
2021-11-20T06:30:00+05:30,2021-11-20T06:45:00+05:30,173.0,212.0,16.2,15.4,31.6,44.2,0.2,0.9,6.6,0.5,0.9,84.3,0.4,226.8,3.7,988.7,14.2,0.0,1637370900
2021-11-20T06:45:00+05:30,2021-11-20T07:00:00+05:30,173.0,212.0,19.1,15.7,34.8,44.3,0.5,0.9,7.1,0.5,0.9,83.7,0.9,336.3,4.7,989.0,14.2,0.0,1637371800
2021-11-20T07:00:00+05:30,2021-11-20T07:15:00+05:30,167.0,200.0,15.1,17.2,32.4,49.2,0.5,0.9,7.6,0.5,0.9,83.5,0.5,279.8,8.7,989.1,14.5,0.0,1637372700
2021-11-20T07:15:00+05:30,2021-11-20T07:30:00+05:30,167.0,200.0,11.2,17.1,28.2,53.1,0.6,0.7,7.8,0.5,0.9,83.1,0.7,268.4,13.2,989.6,14.8,0.0,1637373600
2021-11-20T07:30:00+05:30,2021-11-20T07:45:00+05:30,167.0,200.0,11.8,18.4,30.2,52.8,0.4,0.7,7.6,0.5,0.8,83.2,0.6,256.6,25.3,990.1,15.3,0.0,1637374500
2021-11-20T08:00:00+05:30,2021-11-20T08:15:00+05:30,195.0,238.0,15.4,20.8,36.2,52.0,0.4,0.8,8.8,0.6,1.2,80.9,0.7,281.6,39.7,990.5,15.9,0.0,1637376300
2021-11-20T08:15:00+05:30,2021-11-20T08:30:00+05:30,195.0,238.0,22.4,27.1,49.5,34.7,0.2,0.8,9.9,0.6,1.1,79.0,0.5,332.6,39.9,990.3,16.1,0.0,1637377200
2021-11-20T08:30:00+05:30,2021-11-20T08:45:00+05:30,195.0,238.0,29.8,35.4,65.2,59.4,0.1,0.7,10.0,0.6,1.2,80.6,0.5,243.3,51.5,990.4,15.7,0.0,1637378100
2021-11-20T09:00:00+05:30,2021-11-20T09:15:00+05:30,217.0,288.0,15.1,22.9,38.0,52.6,0.2,0.7,12.0,0.5,0.9,80.3,0.7,282.2,89.8,991.3,16.8,0.0,1637379900
2021-11-20T09:15:00+05:30,2021-11-20T09:30:00+05:30,217.0,288.0,9.5,22.3,31.8,54.1,0.1,0.7,19.0,0.6,1.0,73.9,0.8,288.3,108.7,991.5,17.4,0.0,1637380800
2021-11-20T09:30:00+05:30,2021-11-20T09:45:00+05:30,217.0,288.0,4.6,22.4,27.0,55.7,0.5,0.6,26.6,0.6,1.0,66.1,0.3,248.8,189.6,991.3,18.5,0.0,1637381700
2021-11-20T09:45:00+05:30,2021-11-20T10:00:00+05:30,217.0,288.0,4.8,21.3,26.1,56.5,0.9,0.6,29.4,0.5,0.8,63.5,0.7,216.6,106.6,991.4,18.8,0.0,1637382600
2021-11-20T10:00:00+05:30,2021-11-20T10:15:00+05:30,224.0,289.0,2.3,19.3,21.6,55.8,0.7,0.6,30.6,0.5,0.7,64.5,0.4,301.4,152.8,991.5,19.1,0.0,1637383500
2021-11-20T10:15:00+05:30,2021-11-20T10:30:00+05:30,224.0,289.0,5.2,19.1,24.3,55.7,0.9,0.6,37.7,0.5,0.8,61.0,0.6,326.9,194.5,991.4,20.0,0.0,1637384400
2021-11-20T10:30:00+05:30,2021-11-20T10:45:00+05:30,224.0,289.0,5.3,15.8,21.0,56.3,1.4,0.5,42.8,0.6,0.7,55.6,0.6,339.9,178.8,991.3,20.9,0.0,1637385300
2021-11-20T10:45:00+05:30,2021-11-20T11:00:00+05:30,224.0,289.0,3.0,15.4,18.3,57.4,1.8,0.5,47.7,0.5,0.7,54.6,0.2,323.5,193.4,991.1,21.4,0.0,1637386200
2021-11-20T11:00:00+05:30,2021-11-20T11:15:00+05:30,228.0,295.0,3.8,16.4,20.2,57.9,1.7,0.5,45.3,0.5,0.7,54.1,0.3,324.2,207.2,991.1,22.1,0.0,1637387100
2021-11-20T11:15:00+05:30,2021-11-20T11:30:00+05:30,228.0,295.0,2.0,17.1,19.0,59.6,1.9,0.6,52.7,0.5,0.7,51.4,0.6,313.9,213.5,990.7,23.1,0.0,1637388000
2021-11-20T11:30:00+05:30,2021-11-20T11:45:00+05:30,228.0,295.0,6.3,15.5,21.8,60.0,2.2,0.5,57.6,0.5,0.7,47.8,0.4,279.1,168.5,990.5,24.1,0.0,1637388900
2021-11-20T11:45:00+05:30,2021-11-20T12:00:00+05:30,228.0,295.0,3.6,14.1,17.7,59.9,2.4,0.5,63.9,0.5,0.6,45.1,0.6,343.0,157.7,990.2,24.8,0.0,1637389800
2021-11-20T12:00:00+05:30,2021-11-20T12:15:00+05:30,238.0,300.0,4.3,13.3,17.6,56.9,2.5,0.5,71.7,0.5,0.6,43.4,1.0,314.2,145.3,990.1,25.3,0.0,1637390700
2021-11-20T12:15:00+05:30,2021-11-20T12:30:00+05:30,238.0,300.0,5.1,12.2,17.2,54.9,2.3,0.4,75.3,0.4,0.5,41.6,0.7,305.1,143.7,990.0,26.0,0.5,1637391600
2021-11-20T12:30:00+05:30,2021-11-20T12:45:00+05:30,238.0,300.0,2.8,11.8,14.6,51.7,2.5,0.3,80.1,0.4,0.5,40.1,0.8,340.8,208.4,989.7,26.6,0.0,1637392500
2021-11-20T12:45:00+05:30,2021-11-20T13:00:00+05:30,238.0,300.0,5.1,10.5,15.6,49.1,3.3,0.2,92.0,0.3,0.4,41.1,1.1,25.4,285.2,989.5,25.6,0.0,1637393400
2021-11-20T13:00:00+05:30,2021-11-20T13:15:00+05:30,184.0,240.0,3.2,11.7,14.9,48.5,3.5,0.2,95.8,0.3,0.4,43.6,1.5,48.2,399.8,989.2,25.7,0.0,1637394300
2021-11-20T13:15:00+05:30,2021-11-20T13:30:00+05:30,184.0,240.0,1.6,12.6,14.3,49.3,3.4,0.2,98.9,0.3,0.4,43.9,1.1,33.1,391.8,989.0,25.9,0.0,1637395200
2021-11-20T13:30:00+05:30,2021-11-20T13:45:00+05:30,184.0,240.0,2.7,12.3,15.0,50.1,3.6,0.2,102.5,0.4,0.4,43.6,1.0,15.7,337.1,988.9,25.9,0.0,1637396100
2021-11-20T14:00:00+05:30,2021-11-20T14:15:00+05:30,183.0,249.0,3.3,13.2,16.5,49.5,3.9,0.9,110.3,0.4,0.5,42.9,0.7,8.2,178.4,988.8,26.9,0.0,1637397900
2021-11-20T14:15:00+05:30,2021-11-20T14:30:00+05:30,183.0,249.0,5.1,13.0,18.1,49.4,4.3,1.0,113.5,0.3,0.9,43.7,0.4,335.9,122.0,988.8,26.9,0.0,1637398800
2021-11-20T14:30:00+05:30,2021-11-20T14:45:00+05:30,183.0,249.0,3.7,14.3,17.9,50.3,4.9,1.0,120.1,0.4,2.2,42.8,1.1,27.0,123.4,988.8,26.4,0.0,1637399700
2021-11-20T14:45:00+05:30,2021-11-20T15:00:00+05:30,183.0,249.0,4.8,13.6,18.3,49.2,5.4,1.0,121.3,0.4,2.9,43.3,1.1,28.0,99.4,988.7,25.5,0.0,1637400600
2021-11-20T15:00:00+05:30,2021-11-20T15:15:00+05:30,175.0,255.0,5.3,14.0,19.3,47.2,4.9,1.0,117.0,0.3,4.1,43.7,1.2,35.4,121.0,988.5,25.2,0.0,1637401500
2021-11-20T15:15:00+05:30,2021-11-20T15:30:00+05:30,175.0,255.0,5.3,13.7,18.9,45.3,4.0,0.9,113.1,0.3,3.1,43.9,1.0,32.5,87.3,988.4,25.1,0.0,1637402400
2021-11-20T15:30:00+05:30,2021-11-20T15:45:00+05:30,175.0,255.0,1.4,12.2,13.5,45.3,3.5,0.9,107.8,0.3,2.7,45.5,0.7,19.1,66.4,988.3,24.9,0.0,1637403300
2021-11-20T15:45:00+05:30,2021-11-20T16:00:00+05:30,175.0,255.0,5.6,12.5,18.1,45.0,3.2,0.9,105.2,0.3,2.3,46.4,0.8,60.8,61.0,988.4,24.6,0.0,1637404200
2021-11-20T16:00:00+05:30,2021-11-20T16:15:00+05:30,149.0,215.0,3.8,12.8,16.6,44.4,3.2,0.9,104.9,0.3,1.8,47.0,0.6,136.0,43.6,988.3,24.1,0.0,1637405100
2021-11-20T16:15:00+05:30,2021-11-20T16:30:00+05:30,149.0,215.0,4.5,12.4,17.0,44.2,2.9,0.9,103.2,0.3,1.6,48.3,0.8,144.0,35.4,988.3,23.6,0.0,1637406000
2021-11-20T16:30:00+05:30,2021-11-20T16:45:00+05:30,149.0,215.0,4.0,13.6,17.6,43.7,2.5,0.9,88.8,0.3,1.6,52.7,0.4,168.6,27.1,988.3,22.7,0.0,1637406900
2021-11-20T16:45:00+05:30,2021-11-20T17:00:00+05:30,149.0,215.0,4.7,15.5,20.2,43.5,1.9,0.9,74.5,0.3,1.9,56.8,0.4,204.2,18.3,988.2,21.7,0.0,1637407800
2021-11-20T17:00:00+05:30,2021-11-20T17:15:00+05:30,145.0,206.0,3.8,14.3,18.1,42.6,1.4,0.9,65.8,0.3,2.0,60.1,0.6,213.1,10.9,988.3,20.6,0.0,1637408700
2021-11-20T17:15:00+05:30,2021-11-20T17:30:00+05:30,145.0,206.0,6.4,17.4,23.7,43.1,1.0,0.9,50.8,0.3,1.9,64.4,0.7,245.9,5.7,988.3,19.8,0.0,1637409600
2021-11-20T17:30:00+05:30,2021-11-20T17:45:00+05:30,145.0,206.0,5.1,19.9,25.0,43.3,0.8,0.9,49.3,0.3,1.9,66.2,0.5,245.6,3.7,988.4,19.1,0.0,1637410500
2021-11-20T17:45:00+05:30,2021-11-20T18:00:00+05:30,145.0,206.0,4.6,22.3,26.9,43.3,0.7,1.0,45.0,0.3,1.9,68.0,0.2,229.8,3.1,988.6,18.4,0.0,1637411400
2021-11-20T18:00:00+05:30,2021-11-20T18:15:00+05:30,155.0,205.0,4.8,21.4,26.3,42.2,0.5,0.9,44.5,0.3,1.9,69.3,0.3,160.5,3.2,988.6,17.8,0.0,1637412300
2021-11-20T18:15:00+05:30,2021-11-20T18:30:00+05:30,155.0,205.0,4.6,22.0,26.6,42.5,0.5,0.9,44.5,0.3,2.1,71.3,0.2,42.9,3.3,988.7,17.6,0.0,1637413200
2021-11-20T18:30:00+05:30,2021-11-20T18:45:00+05:30,155.0,205.0,2.9,21.2,24.1,42.7,0.4,1.0,34.7,0.4,2.6,73.0,0.3,59.6,3.4,988.9,17.2,0.0,1637414100
2021-11-20T18:45:00+05:30,2021-11-20T19:00:00+05:30,155.0,205.0,4.7,20.1,24.8,42.7,0.5,1.0,37.1,0.4,2.4,73.7,0.4,62.7,3.5,989.0,16.8,0.0,1637415000
2021-11-20T19:00:00+05:30,2021-11-20T19:15:00+05:30,158.0,211.0,5.3,18.1,23.4,43.1,0.4,1.0,41.3,0.4,2.7,75.3,0.2,31.1,3.4,989.1,16.7,0.0,1637415900
2021-11-20T19:15:00+05:30,2021-11-20T19:30:00+05:30,158.0,211.0,5.7,20.4,26.1,42.7,0.2,1.0,29.7,0.4,3.0,77.1,0.9,338.8,2.8,989.2,16.7,0.0,1637416800
2021-11-20T19:30:00+05:30,2021-11-20T19:45:00+05:30,158.0,211.0,1.5,19.4,20.9,43.2,0.2,1.0,28.4,0.4,2.4,78.3,1.0,350.6,2.9,989.3,16.3,0.0,1637417700
2021-11-20T20:00:00+05:30,2021-11-20T20:15:00+05:30,163.0,224.0,5.0,18.3,23.2,43.9,0.2,0.9,16.0,0.3,2.1,80.2,1.2,3.7,3.0,989.7,15.8,0.0,1637419500
2021-11-20T20:15:00+05:30,2021-11-20T20:30:00+05:30,163.0,224.0,6.3,18.6,24.9,45.0,0.2,1.0,16.4,0.4,2.1,80.5,1.0,3.4,3.0,989.8,15.8,0.0,1637420400
2021-11-20T20:30:00+05:30,2021-11-20T20:45:00+05:30,163.0,224.0,5.9,20.6,26.5,46.8,0.3,1.1,14.7,0.4,2.1,81.2,0.9,1.8,3.0,989.9,15.5,0.0,1637421300
2021-11-20T20:45:00+05:30,2021-11-20T21:00:00+05:30,163.0,224.0,7.4,18.0,25.4,47.7,0.3,1.1,15.3,0.5,2.1,82.1,0.4,348.7,3.1,990.0,15.3,0.0,1637422200
2021-11-20T21:00:00+05:30,2021-11-20T21:15:00+05:30,193.0,224.0,4.3,18.4,22.7,47.6,0.2,1.1,14.7,0.5,2.3,82.9,0.8,1.6,3.0,990.1,15.3,0.0,1637423100
2021-11-20T21:15:00+05:30,2021-11-20T21:30:00+05:30,193.0,224.0,6.8,20.6,27.4,49.0,0.2,1.2,15.3,0.5,2.4,82.4,1.0,1.5,3.0,990.2,15.3,0.0,1637424000
2021-11-20T21:30:00+05:30,2021-11-20T21:45:00+05:30,193.0,224.0,6.9,29.0,35.9,51.6,0.2,1.3,11.1,0.5,2.3,82.6,0.8,351.5,3.0,990.4,15.4,0.0,1637424900
2021-11-20T21:45:00+05:30,2021-11-20T22:00:00+05:30,193.0,224.0,6.0,29.7,35.7,55.2,0.3,1.4,13.0,0.6,2.3,82.1,0.5,347.2,3.2,990.5,15.5,0.0,1637425800
2021-11-20T22:00:00+05:30,2021-11-20T22:15:00+05:30,233.0,290.0,6.1,32.9,39.0,55.4,0.4,1.4,15.8,0.6,2.1,75.6,1.2,5.2,3.2,990.6,16.6,0.0,1637426700
2021-11-20T22:15:00+05:30,2021-11-20T22:30:00+05:30,233.0,290.0,6.1,36.5,42.6,56.5,0.7,1.4,16.9,0.6,2.2,68.9,1.1,0.1,3.0,990.6,17.5,0.0,1637427600
2021-11-20T22:30:00+05:30,2021-11-20T22:45:00+05:30,233.0,290.0,11.3,30.0,41.3,54.3,0.8,1.4,10.2,0.5,2.2,72.5,0.7,353.9,2.9,990.6,15.9,0.0,1637428500
2021-11-20T22:45:00+05:30,2021-11-20T23:00:00+05:30,233.0,290.0,7.6,28.5,36.1,53.8,0.7,1.3,9.1,0.6,2.4,77.2,0.5,352.7,3.2,990.7,15.0,0.0,1637429400
2021-11-20T23:15:00+05:30,2021-11-20T23:30:00+05:30,237.0,316.0,8.1,24.3,32.4,52.0,0.4,1.2,8.6,0.5,2.0,82.0,0.5,128.6,3.5,990.7,14.4,0.0,1637431200
2021-11-20T23:30:00+05:30,2021-11-20T23:45:00+05:30,237.0,316.0,7.5,25.8,33.3,51.7,0.4,1.3,8.8,0.5,2.0,82.7,0.5,69.4,3.7,990.6,14.3,0.0,1637432100
2021-11-20T23:45:00+05:30,2021-11-21T00:00:00+05:30,237.0,316.0,9.9,22.3,32.2,51.2,0.4,1.3,7.6,0.5,2.0,83.0,0.7,223.8,3.2,990.6,14.3,0.0,1637433000
2021-11-21T00:00:00+05:30,2021-11-21T00:15:00+05:30,222.0,273.0,11.4,23.1,34.5,49.0,0.3,1.2,7.4,0.6,2.0,83.3,0.7,227.7,3.3,990.6,14.2,0.0,1637433900
2021-11-21T00:15:00+05:30,2021-11-21T00:30:00+05:30,222.0,273.0,13.1,22.3,35.4,47.4,0.3,1.2,7.5,0.6,1.9,83.4,0.5,226.2,3.3,990.6,14.2,0.0,1637434800
2021-11-21T00:30:00+05:30,2021-11-21T00:45:00+05:30,222.0,273.0,10.8,25.7,36.5,49.2,0.2,1.2,7.9,0.5,2.0,83.0,0.6,195.4,3.4,990.6,13.9,0.0,1637435700
2021-11-21T00:45:00+05:30,2021-11-21T01:00:00+05:30,222.0,273.0,8.2,26.2,34.4,51.5,0.2,1.2,8.7,0.4,1.8,83.0,0.5,252.2,3.3,990.5,14.0,0.0,1637436600
2021-11-21T01:00:00+05:30,2021-11-21T01:15:00+05:30,224.0,267.0,10.1,23.2,33.3,51.3,0.4,1.2,8.2,0.6,1.9,83.0,0.7,307.1,3.1,990.4,13.9,0.0,1637437500
2021-11-21T01:15:00+05:30,2021-11-21T01:30:00+05:30,224.0,267.0,10.7,23.2,33.9,51.1,0.3,1.2,7.6,0.6,2.0,83.4,0.8,291.7,3.1,990.2,13.8,0.0,1637438400
2021-11-21T01:30:00+05:30,2021-11-21T01:45:00+05:30,224.0,267.0,9.5,29.3,38.8,53.0,0.3,1.2,8.6,0.6,2.0,83.2,0.8,346.6,3.0,990.0,13.9,0.0,1637439300
2021-11-21T02:45:00+05:30,2021-11-21T03:00:00+05:30,229.0,278.0,15.4,23.0,38.3,50.6,0.1,1.2,8.3,0.6,2.2,87.9,0.6,310.7,3.2,989.8,13.1,0.0,1637443800
2021-11-21T03:00:00+05:30,2021-11-21T03:15:00+05:30,207.0,257.0,19.2,26.8,46.1,50.1,0.2,1.2,8.0,0.5,2.0,88.0,0.6,294.6,3.1,989.7,13.2,0.0,1637444700
2021-11-21T03:15:00+05:30,2021-11-21T03:30:00+05:30,207.0,257.0,18.8,25.7,44.5,51.4,0.1,1.2,7.8,0.5,2.1,87.2,0.6,266.6,3.2,989.8,12.9,0.0,1637445600
2021-11-21T03:30:00+05:30,2021-11-21T03:45:00+05:30,207.0,257.0,23.0,24.9,47.9,50.5,0.2,1.2,7.6,0.6,2.0,88.3,0.6,296.6,3.1,989.8,12.8,0.0,1637446500
2021-11-21T03:45:00+05:30,2021-11-21T04:00:00+05:30,207.0,257.0,24.9,25.0,50.0,50.8,0.2,1.2,7.5,0.6,1.9,88.3,0.5,287.1,3.2,989.7,12.7,0.0,1637447400
2021-11-21T04:00:00+05:30,2021-11-21T04:15:00+05:30,223.0,273.0,26.7,27.9,54.7,50.1,0.3,1.2,7.6,0.5,1.9,88.3,0.8,331.2,3.1,989.6,12.7,0.0,1637448300
2021-11-21T04:15:00+05:30,2021-11-21T04:30:00+05:30,223.0,273.0,27.1,25.5,52.6,49.0,0.3,1.1,7.5,0.6,1.9,88.3,0.8,320.9,3.1,989.6,12.6,0.0,1637449200
2021-11-21T04:30:00+05:30,2021-11-21T04:45:00+05:30,223.0,273.0,28.5,26.9,55.4,45.8,0.4,1.1,7.8,0.6,1.9,88.3,0.9,325.6,3.1,989.7,12.6,0.0,1637450100
2021-11-21T04:45:00+05:30,2021-11-21T05:00:00+05:30,223.0,273.0,24.1,26.0,50.1,48.5,0.3,1.1,7.4,0.5,1.7,87.8,0.9,329.1,3.0,989.8,12.4,0.0,1637451000
2021-11-21T05:00:00+05:30,2021-11-21T05:15:00+05:30,233.0,299.0,22.1,26.3,48.4,49.7,0.1,1.1,7.5,0.5,1.6,88.3,1.4,344.4,3.0,989.9,12.6,0.0,1637451900
2021-11-21T05:15:00+05:30,2021-11-21T05:30:00+05:30,233.0,299.0,17.7,28.7,46.4,52.1,0.1,1.1,7.7,0.6,1.6,86.4,1.0,339.5,3.0,990.0,12.5,0.0,1637452800
2021-11-21T05:30:00+05:30,2021-11-21T05:45:00+05:30,233.0,299.0,20.3,23.2,43.6,50.7,0.1,1.0,6.7,0.6,1.7,84.2,0.8,331.2,3.1,990.2,12.1,0.0,1637453700
2021-11-21T05:45:00+05:30,2021-11-21T06:00:00+05:30,233.0,299.0,17.5,21.6,39.1,51.5,0.1,1.0,7.4,0.5,1.5,86.7,0.7,276.2,3.2,990.4,12.0,0.0,1637454600
2021-11-21T06:00:00+05:30,2021-11-21T06:15:00+05:30,228.0,277.0,15.7,22.1,37.8,51.6,0.3,1.0,7.7,0.6,1.4,87.9,0.9,261.4,3.3,990.6,11.5,0.0,1637455500
2021-11-21T06:15:00+05:30,2021-11-21T06:30:00+05:30,228.0,277.0,13.1,21.6,34.7,52.4,0.3,1.0,7.7,0.5,1.5,88.2,0.9,289.4,3.2,990.7,11.3,0.0,1637456400
2021-11-21T06:30:00+05:30,2021-11-21T06:45:00+05:30,228.0,277.0,8.7,23.5,32.2,54.1,0.2,0.9,8.2,0.5,1.3,88.2,0.8,296.7,3.8,990.8,11.3,0.0,1637457300
2021-11-21T07:30:00+05:30,2021-11-21T07:45:00+05:30,233.0,279.0,18.8,16.5,35.3,53.3,0.1,0.9,7.3,0.6,1.1,88.2,0.6,226.2,29.7,991.5,11.3,0.0,1637460900
2021-11-21T08:30:00+05:30,2021-11-21T08:45:00+05:30,207.0,250.0,10.1,24.7,34.7,57.6,0.1,0.9,14.8,0.5,1.0,75.9,0.5,299.2,68.8,992.5,14.6,0.0,1637464500
2021-11-21T08:45:00+05:30,2021-11-21T09:00:00+05:30,207.0,250.0,9.4,25.7,35.1,59.5,0.3,0.9,19.1,0.6,1.1,69.6,0.6,282.3,80.8,992.8,15.5,0.0,1637465400
2021-11-21T09:00:00+05:30,2021-11-21T09:15:00+05:30,256.0,312.0,6.8,26.2,33.0,61.2,0.5,0.9,25.4,0.7,0.9,64.1,0.4,296.2,87.8,993.1,16.2,0.0,1637466300
