From Date,To Date,Toluene,Temp,RH,WS,WD
03-01-2022 13:45,03-01-2022 14:00,0.3,None,41,1,323.5
03-01-2022 14:00,03-01-2022 14:15,0.3,None,40.4,1.3,320.5
03-01-2022 14:15,03-01-2022 14:30,0.3,None,41.3,1.4,332.1
03-01-2022 14:30,03-01-2022 14:45,0.4,None,43,1.4,343.3
03-01-2022 14:45,03-01-2022 15:00,0.4,None,44,1.4,341.3
03-01-2022 15:00,03-01-2022 15:15,0.3,None,44.5,1.3,349.6
03-01-2022 15:15,03-01-2022 15:30,0.2,None,44.4,1.8,337.1
03-01-2022 15:30,03-01-2022 15:45,0.3,None,46,1.1,336
03-01-2022 15:45,03-01-2022 16:00,0.3,None,47.2,1.2,337.8
03-01-2022 16:00,03-01-2022 16:15,0.3,None,49.2,1.4,329.3
03-01-2022 16:15,03-01-2022 16:30,0.2,None,52,1.3,324.9
03-01-2022 16:30,03-01-2022 16:45,0.2,None,54.3,1.2,327.4
03-01-2022 16:45,03-01-2022 17:00,0.2,None,55.7,0.9,322.1
03-01-2022 17:00,03-01-2022 17:15,0.3,None,58.8,0.7,292.1
03-01-2022 17:15,03-01-2022 17:30,0.2,None,61.2,0.9,291.1
03-01-2022 17:30,03-01-2022 17:45,0.3,None,63.2,0.9,313.2
03-01-2022 17:45,03-01-2022 18:00,0.5,None,65.7,0.7,322.1
03-01-2022 18:00,03-01-2022 18:15,0.3,None,68.4,0.5,289.8
03-01-2022 18:15,03-01-2022 18:30,0.3,None,None,None,None
03-01-2022 18:30,03-01-2022 18:45,0.5,None,None,None,None
03-01-2022 18:45,03-01-2022 19:00,0.6,None,None,None,None
03-01-2022 19:00,03-01-2022 19:15,0.5,None,None,None,None
03-01-2022 19:15,03-01-2022 19:30,0.4,None,None,None,None
03-01-2022 19:30,03-01-2022 19:45,0.4,None,None,None,None
03-01-2022 19:45,03-01-2022 20:00,0.4,None,None,None,None
03-01-2022 20:00,03-01-2022 20:15,0.4,None,None,None,None
03-01-2022 20:15,03-01-2022 20:30,None,None,None,None,None
03-01-2022 20:30,03-01-2022 20:45,None,None,None,None,None
03-01-2022 20:45,03-01-2022 21:00,None,None,None,None,None
03-01-2022 21:00,03-01-2022 21:15,None,None,None,None,None
03-01-2022 21:15,03-01-2022 21:30,None,None,None,None,None
03-01-2022 21:30,03-01-2022 21:45,None,None,None,None,None
03-01-2022 21:45,03-01-2022 22:00,None,None,None,None,None
03-01-2022 22:00,03-01-2022 22:15,None,None,None,None,None
03-01-2022 22:15,03-01-2022 22:30,None,None,None,None,None
03-01-2022 22:30,03-01-2022 22:45,None,None,None,None,None
03-01-2022 22:45,03-01-2022 23:00,None,None,None,None,None
03-01-2022 23:00,03-01-2022 23:15,None,None,None,None,None
03-01-2022 23:15,03-01-2022 23:30,None,None,None,None,None
03-01-2022 23:30,03-01-2022 23:45,None,None,None,None,None
03-01-2022 23:45,04-01-2022 00:00,None,None,None,None,None
04-01-2022 00:00,04-01-2022 00:15,None,None,None,None,None
04-01-2022 00:15,04-01-2022 00:30,None,None,None,None,None
04-01-2022 00:30,04-01-2022 00:45,None,None,None,None,None
04-01-2022 00:45,04-01-2022 01:00,None,None,None,None,None
04-01-2022 01:00,04-01-2022 01:15,None,None,None,None,None
04-01-2022 01:15,04-01-2022 01:30,None,None,None,None,None
04-01-2022 01:30,04-01-2022 01:45,None,None,None,None,None
04-01-2022 01:45,04-01-2022 02:00,None,None,None,None,None
04-01-2022 02:00,04-01-2022 02:15,None,None,None,None,None
04-01-2022 02:15,04-01-2022 02:30,None,None,None,None,None
04-01-2022 02:30,04-01-2022 02:45,None,None,None,None,None
04-01-2022 02:45,04-01-2022 03:00,None,None,None,None,None
04-01-2022 03:00,04-01-2022 03:15,None,None,None,None,None
04-01-2022 03:15,04-01-2022 03:30,None,None,None,None,None
04-01-2022 03:30,04-01-2022 03:45,None,None,None,None,None
04-01-2022 03:45,04-01-2022 04:00,None,None,None,None,None
04-01-2022 04:00,04-01-2022 04:15,None,None,None,None,None
04-01-2022 04:15,04-01-2022 04:30,None,None,None,None,None
04-01-2022 04:30,04-01-2022 04:45,None,None,None,None,None
04-01-2022 04:45,04-01-2022 05:00,None,None,None,None,None
04-01-2022 05:00,04-01-2022 05:15,None,None,None,None,None
04-01-2022 05:15,04-01-2022 05:30,None,None,None,None,None
04-01-2022 05:30,04-01-2022 05:45,None,None,None,None,None
04-01-2022 05:45,04-01-2022 06:00,None,None,None,None,None
04-01-2022 06:00,04-01-2022 06:15,None,None,None,None,None
04-01-2022 06:15,04-01-2022 06:30,None,None,None,None,None
04-01-2022 06:30,04-01-2022 06:45,None,None,None,None,None
04-01-2022 06:45,04-01-2022 07:00,None,None,None,None,None
04-01-2022 07:00,04-01-2022 07:15,None,None,None,None,None
04-01-2022 07:15,04-01-2022 07:30,None,None,None,None,None
04-01-2022 07:30,04-01-2022 07:45,None,None,None,None,None
04-01-2022 07:45,04-01-2022 08:00,None,None,None,None,None
04-01-2022 08:00,04-01-2022 08:15,None,None,None,None,None
04-01-2022 08:15,04-01-2022 08:30,None,None,None,None,None
04-01-2022 08:30,04-01-2022 08:45,None,None,None,None,None
04-01-2022 08:45,04-01-2022 09:00,None,None,None,None,None
04-01-2022 09:00,04-01-2022 09:15,None,None,None,None,None
04-01-2022 09:15,04-01-2022 09:30,None,None,None,None,None
04-01-2022 09:30,04-01-2022 09:45,None,None,None,None,None
04-01-2022 09:45,04-01-2022 10:00,None,None,None,None,None
04-01-2022 10:00,04-01-2022 10:15,None,None,None,None,None
04-01-2022 10:15,04-01-2022 10:30,None,None,None,None,None
04-01-2022 10:30,04-01-2022 10:45,None,None,None,None,None
04-01-2022 10:45,04-01-2022 11:00,None,None,None,None,None
04-01-2022 11:00,04-01-2022 11:15,None,None,None,None,None
04-01-2022 11:15,04-01-2022 11:30,None,None,None,None,None
04-01-2022 11:30,04-01-2022 11:45,None,None,None,None,None
04-01-2022 11:45,04-01-2022 12:00,None,None,None,None,None
04-01-2022 12:00,04-01-2022 12:15,None,None,None,None,None
04-01-2022 12:15,04-01-2022 12:30,None,None,None,None,None
04-01-2022 12:30,04-01-2022 12:45,None,None,None,None,None
04-01-2022 12:45,04-01-2022 13:00,None,None,None,None,None
04-01-2022 13:00,04-01-2022 13:15,None,None,None,None,None
04-01-2022 13:15,04-01-2022 13:30,None,None,None,None,None
04-01-2022 13:30,04-01-2022 13:45,None,None,None,None,None
04-01-2022 13:45,04-01-2022 14:00,None,None,None,None,None
04-01-2022 14:00,04-01-2022 14:15,None,None,None,None,None
04-01-2022 14:15,04-01-2022 14:30,None,None,None,None,None
04-01-2022 14:30,04-01-2022 14:45,None,None,None,None,None
04-01-2022 14:45,04-01-2022 15:00,None,None,None,None,None
04-01-2022 15:00,04-01-2022 15:15,None,None,None,None,None
04-01-2022 15:15,04-01-2022 15:30,None,None,None,None,None
04-01-2022 15:30,04-01-2022 15:45,None,None,None,None,None
04-01-2022 15:45,04-01-2022 16:00,None,None,None,None,None
04-01-2022 16:00,04-01-2022 16:15,1.2,None,40.5,1.3,46.6
04-01-2022 16:15,04-01-2022 16:30,1.2,None,41.3,1.1,29.8
04-01-2022 16:30,04-01-2022 16:45,1.3,None,42.6,0.9,12.4
04-01-2022 16:45,04-01-2022 17:00,None,None,None,None,None
04-01-2022 17:00,04-01-2022 17:15,0.5,None,47.5,0.9,40.1
04-01-2022 17:15,04-01-2022 17:30,0.6,None,48.5,0.9,68.4
04-01-2022 17:30,04-01-2022 17:45,0.7,None,50.1,1.1,51.4
04-01-2022 17:45,04-01-2022 18:00,None,None,None,None,None
04-01-2022 18:00,04-01-2022 18:15,None,None,None,None,None
04-01-2022 18:15,04-01-2022 18:30,None,None,None,None,None
04-01-2022 18:30,04-01-2022 18:45,None,None,None,None,None
04-01-2022 18:45,04-01-2022 19:00,None,None,None,None,None
04-01-2022 19:00,04-01-2022 19:15,None,None,None,None,None
04-01-2022 19:15,04-01-2022 19:30,None,None,None,None,None
04-01-2022 19:30,04-01-2022 19:45,None,None,None,None,None
04-01-2022 19:45,04-01-2022 20:00,None,None,None,None,None
04-01-2022 20:00,04-01-2022 20:15,None,None,None,None,None
04-01-2022 20:15,04-01-2022 20:30,None,None,None,None,None
04-01-2022 20:30,04-01-2022 20:45,None,None,None,None,None
04-01-2022 20:45,04-01-2022 21:00,None,None,None,None,None
04-01-2022 21:00,04-01-2022 21:15,None,None,None,None,None
04-01-2022 21:15,04-01-2022 21:30,None,None,None,None,None
04-01-2022 21:30,04-01-2022 21:45,None,None,None,None,None
04-01-2022 21:45,04-01-2022 22:00,None,None,None,None,None
04-01-2022 22:00,04-01-2022 22:15,None,None,None,None,None
04-01-2022 22:15,04-01-2022 22:30,None,None,None,None,None
04-01-2022 22:30,04-01-2022 22:45,None,None,None,None,None
04-01-2022 22:45,04-01-2022 23:00,None,None,None,None,None
04-01-2022 23:00,04-01-2022 23:15,None,None,None,None,None
04-01-2022 23:15,04-01-2022 23:30,None,None,None,None,None
04-01-2022 23:30,04-01-2022 23:45,None,None,None,None,None
04-01-2022 23:45,05-01-2022 00:00,None,None,None,None,None
05-01-2022 00:00,05-01-2022 00:15,None,None,None,None,None
05-01-2022 00:15,05-01-2022 00:30,None,None,None,None,None
05-01-2022 00:30,05-01-2022 00:45,None,None,None,None,None
05-01-2022 00:45,05-01-2022 01:00,None,None,None,None,None
05-01-2022 01:00,05-01-2022 01:15,None,None,None,None,None
05-01-2022 01:15,05-01-2022 01:30,None,None,None,None,None
05-01-2022 01:30,05-01-2022 01:45,None,None,None,None,None
05-01-2022 01:45,05-01-2022 02:00,None,None,None,None,None
05-01-2022 02:00,05-01-2022 02:15,None,None,None,None,None
05-01-2022 02:15,05-01-2022 02:30,None,None,None,None,None
05-01-2022 02:30,05-01-2022 02:45,None,None,None,None,None
05-01-2022 02:45,05-01-2022 03:00,None,None,None,None,None
05-01-2022 03:00,05-01-2022 03:15,None,None,None,None,None
05-01-2022 03:15,05-01-2022 03:30,None,None,None,None,None
05-01-2022 03:30,05-01-2022 03:45,None,None,None,None,None
05-01-2022 03:45,05-01-2022 04:00,None,None,None,None,None
05-01-2022 04:00,05-01-2022 04:15,None,None,None,None,None
05-01-2022 04:15,05-01-2022 04:30,None,None,None,None,None
05-01-2022 04:30,05-01-2022 04:45,None,None,None,None,None
05-01-2022 04:45,05-01-2022 05:00,None,None,None,None,None
05-01-2022 05:00,05-01-2022 05:15,None,None,None,None,None
05-01-2022 05:15,05-01-2022 05:30,None,None,None,None,None
05-01-2022 05:30,05-01-2022 05:45,None,None,None,None,None
05-01-2022 05:45,05-01-2022 06:00,None,None,None,None,None
05-01-2022 06:00,05-01-2022 06:15,None,None,None,None,None
05-01-2022 06:15,05-01-2022 06:30,None,None,None,None,None
05-01-2022 06:30,05-01-2022 06:45,None,None,None,None,None
05-01-2022 06:45,05-01-2022 07:00,None,None,None,None,None
05-01-2022 07:00,05-01-2022 07:15,None,None,None,None,None
05-01-2022 07:15,05-01-2022 07:30,None,None,None,None,None
05-01-2022 07:30,05-01-2022 07:45,None,None,None,None,None
05-01-2022 07:45,05-01-2022 08:00,None,None,None,None,None
05-01-2022 08:00,05-01-2022 08:15,None,None,None,None,None
05-01-2022 08:15,05-01-2022 08:30,None,None,None,None,None
05-01-2022 08:30,05-01-2022 08:45,None,None,None,None,None
05-01-2022 08:45,05-01-2022 09:00,None,None,None,None,None
05-01-2022 09:00,05-01-2022 09:15,None,None,None,None,None
05-01-2022 09:15,05-01-2022 09:30,None,None,None,None,None
05-01-2022 09:30,05-01-2022 09:45,None,None,None,None,None
05-01-2022 09:45,05-01-2022 10:00,None,None,None,None,None
05-01-2022 10:00,05-01-2022 10:15,None,None,None,None,None
05-01-2022 10:15,05-01-2022 10:30,None,None,None,None,None
05-01-2022 10:30,05-01-2022 10:45,None,None,None,None,None
05-01-2022 10:45,05-01-2022 11:00,None,None,None,None,None
05-01-2022 11:00,05-01-2022 11:15,None,None,None,None,None
05-01-2022 11:15,05-01-2022 11:30,None,None,None,None,None
05-01-2022 11:30,05-01-2022 11:45,None,None,None,None,None
05-01-2022 11:45,05-01-2022 12:00,None,None,None,None,None
05-01-2022 12:00,05-01-2022 12:15,None,None,None,None,None
05-01-2022 12:15,05-01-2022 12:30,None,None,None,None,None
05-01-2022 12:30,05-01-2022 12:45,7.4,None,82.9,1.3,162
05-01-2022 12:45,05-01-2022 13:00,5.3,None,83.9,1.2,129.8
05-01-2022 13:00,05-01-2022 13:15,4.3,None,83.7,1.1,126.7
05-01-2022 13:15,05-01-2022 13:30,4,None,83.8,1.3,130
05-01-2022 13:30,05-01-2022 13:45,3,None,83.8,1.4,133.6
05-01-2022 13:45,05-01-2022 14:00,2.7,None,83.8,1.5,136
05-01-2022 14:00,05-01-2022 14:15,2.4,None,83.8,1.5,130.8
05-01-2022 14:15,05-01-2022 14:30,2.7,None,83.8,1.4,117.6
05-01-2022 14:30,05-01-2022 14:45,3.4,None,83.8,1.5,123.2
05-01-2022 14:45,05-01-2022 15:00,4.3,None,83.8,1.6,135.2
05-01-2022 15:00,05-01-2022 15:15,3.4,None,83.8,2.4,140.8
05-01-2022 15:15,05-01-2022 15:30,3.4,None,83.8,2.3,144.9
05-01-2022 15:30,05-01-2022 15:45,4.3,None,83.7,2.1,145.9
05-01-2022 15:45,05-01-2022 16:00,4.4,None,83.6,1.7,124
05-01-2022 16:00,05-01-2022 16:15,3.7,None,83.7,1.3,117.7
05-01-2022 16:15,05-01-2022 16:30,None,None,None,None,None
05-01-2022 16:30,05-01-2022 16:45,None,None,None,None,None
05-01-2022 16:45,05-01-2022 17:00,None,None,None,None,None
05-01-2022 17:00,05-01-2022 17:15,None,None,None,None,None
05-01-2022 17:15,05-01-2022 17:30,None,None,None,None,None
05-01-2022 17:30,05-01-2022 17:45,None,None,None,None,None
05-01-2022 17:45,05-01-2022 18:00,None,None,None,None,None
05-01-2022 18:00,05-01-2022 18:15,None,None,None,None,None
05-01-2022 18:15,05-01-2022 18:30,None,None,None,None,None
05-01-2022 18:30,05-01-2022 18:45,None,None,None,None,None
05-01-2022 18:45,05-01-2022 19:00,None,None,None,None,None
05-01-2022 19:00,05-01-2022 19:15,None,None,None,None,None
05-01-2022 19:15,05-01-2022 19:30,None,None,None,None,None
05-01-2022 19:30,05-01-2022 19:45,None,None,None,None,None
05-01-2022 19:45,05-01-2022 20:00,None,None,None,None,None
05-01-2022 20:00,05-01-2022 20:15,None,None,None,None,None
05-01-2022 20:15,05-01-2022 20:30,None,None,None,None,None
05-01-2022 20:30,05-01-2022 20:45,None,None,None,None,None
05-01-2022 20:45,05-01-2022 21:00,None,None,None,None,None
05-01-2022 21:00,05-01-2022 21:15,None,None,None,None,None
05-01-2022 21:15,05-01-2022 21:30,None,None,None,None,None
05-01-2022 21:30,05-01-2022 21:45,None,None,None,None,None
05-01-2022 21:45,05-01-2022 22:00,None,None,None,None,None
05-01-2022 22:00,05-01-2022 22:15,None,None,None,None,None
05-01-2022 22:15,05-01-2022 22:30,None,None,None,None,None
05-01-2022 22:30,05-01-2022 22:45,None,None,None,None,None
05-01-2022 22:45,05-01-2022 23:00,None,None,None,None,None
05-01-2022 23:00,05-01-2022 23:15,None,None,None,None,None
05-01-2022 23:15,05-01-2022 23:30,None,None,None,None,None
05-01-2022 23:30,05-01-2022 23:45,None,None,None,None,None
05-01-2022 23:45,06-01-2022 00:00,None,None,None,None,None
06-01-2022 00:00,06-01-2022 00:15,None,None,None,None,None
06-01-2022 00:15,06-01-2022 00:30,None,None,None,None,None
06-01-2022 00:30,06-01-2022 00:45,None,None,None,None,None
06-01-2022 00:45,06-01-2022 01:00,None,None,None,None,None
06-01-2022 01:00,06-01-2022 01:15,None,None,None,None,None
06-01-2022 01:15,06-01-2022 01:30,None,None,None,None,None
06-01-2022 01:30,06-01-2022 01:45,None,None,None,None,None
06-01-2022 01:45,06-01-2022 02:00,None,None,None,None,None
06-01-2022 02:00,06-01-2022 02:15,None,None,None,None,None
06-01-2022 02:15,06-01-2022 02:30,None,None,None,None,None
06-01-2022 02:30,06-01-2022 02:45,None,None,None,None,None
06-01-2022 02:45,06-01-2022 03:00,None,None,None,None,None
06-01-2022 03:00,06-01-2022 03:15,None,None,None,None,None
06-01-2022 03:15,06-01-2022 03:30,None,None,None,None,None
06-01-2022 03:30,06-01-2022 03:45,None,None,None,None,None
06-01-2022 03:45,06-01-2022 04:00,None,None,None,None,None
06-01-2022 04:00,06-01-2022 04:15,None,None,None,None,None
06-01-2022 04:15,06-01-2022 04:30,None,None,None,None,None
06-01-2022 04:30,06-01-2022 04:45,0.8,None,82.4,0.9,135.9
06-01-2022 04:45,06-01-2022 05:00,0.8,None,82.6,0.5,105.8
06-01-2022 05:00,06-01-2022 05:15,0.8,None,82.7,0.7,120.6
06-01-2022 05:15,06-01-2022 05:30,None,None,None,None,None
06-01-2022 05:30,06-01-2022 05:45,None,None,None,None,None
06-01-2022 05:45,06-01-2022 06:00,None,None,None,None,None
06-01-2022 06:00,06-01-2022 06:15,None,None,None,None,None
06-01-2022 06:15,06-01-2022 06:30,1.3,None,87,1.2,139.5
06-01-2022 06:30,06-01-2022 06:45,1.1,None,87,1.4,142.9
06-01-2022 06:45,06-01-2022 07:00,None,None,None,None,None
06-01-2022 07:00,06-01-2022 07:15,None,None,None,None,None
06-01-2022 07:15,06-01-2022 07:30,None,None,None,None,None
06-01-2022 07:30,06-01-2022 07:45,None,None,None,None,None
06-01-2022 07:45,06-01-2022 08:00,None,None,None,None,None
06-01-2022 08:00,06-01-2022 08:15,None,None,None,None,None
06-01-2022 08:15,06-01-2022 08:30,None,None,None,None,None
06-01-2022 08:30,06-01-2022 08:45,None,None,None,None,None
06-01-2022 08:45,06-01-2022 09:00,None,None,None,None,None
06-01-2022 09:00,06-01-2022 09:15,None,None,None,None,None
06-01-2022 09:15,06-01-2022 09:30,None,None,None,None,None
06-01-2022 09:30,06-01-2022 09:45,None,None,None,None,None
06-01-2022 09:45,06-01-2022 10:00,None,None,None,None,None
06-01-2022 10:00,06-01-2022 10:15,None,None,None,None,None
06-01-2022 10:15,06-01-2022 10:30,None,None,None,None,None
06-01-2022 10:30,06-01-2022 10:45,None,None,None,None,None
06-01-2022 10:45,06-01-2022 11:00,None,None,None,None,None
06-01-2022 11:00,06-01-2022 11:15,None,None,None,None,None
06-01-2022 11:15,06-01-2022 11:30,None,None,None,None,None
06-01-2022 11:30,06-01-2022 11:45,None,None,None,None,None
06-01-2022 11:45,06-01-2022 12:00,None,None,None,None,None
06-01-2022 12:00,06-01-2022 12:15,None,None,None,None,None
06-01-2022 12:15,06-01-2022 12:30,None,None,None,None,None
06-01-2022 12:30,06-01-2022 12:45,None,None,None,None,None
06-01-2022 12:45,06-01-2022 13:00,None,None,None,None,None
06-01-2022 13:00,06-01-2022 13:15,None,None,None,None,None
06-01-2022 13:15,06-01-2022 13:30,None,None,None,None,None
06-01-2022 13:30,06-01-2022 13:45,None,None,None,None,None
06-01-2022 13:45,06-01-2022 14:00,None,None,None,None,None
06-01-2022 14:00,06-01-2022 14:15,None,None,None,None,None
06-01-2022 14:15,06-01-2022 14:30,None,None,None,None,None
06-01-2022 14:30,06-01-2022 14:45,None,None,None,None,None
06-01-2022 14:45,06-01-2022 15:00,None,None,None,None,None
06-01-2022 15:00,06-01-2022 15:15,None,None,None,None,None
06-01-2022 15:15,06-01-2022 15:30,None,None,None,None,None
06-01-2022 15:30,06-01-2022 15:45,None,None,None,None,None
06-01-2022 15:45,06-01-2022 16:00,None,None,None,None,None
06-01-2022 16:00,06-01-2022 16:15,None,None,None,None,None
06-01-2022 16:15,06-01-2022 16:30,None,None,None,None,None
06-01-2022 16:30,06-01-2022 16:45,None,None,None,None,None
06-01-2022 16:45,06-01-2022 17:00,None,None,None,None,None
06-01-2022 17:00,06-01-2022 17:15,0.5,None,70.9,0.8,145.6
06-01-2022 17:15,06-01-2022 17:30,0.5,None,72.6,0.8,123.2
06-01-2022 17:30,06-01-2022 17:45,0.4,None,74.5,0.8,133.5
06-01-2022 17:45,06-01-2022 18:00,0.6,None,76.9,0.4,163.3
06-01-2022 18:00,06-01-2022 18:15,0.6,None,79.2,0.8,104.2
06-01-2022 18:15,06-01-2022 18:30,0.6,None,79.4,0.7,90.2
06-01-2022 18:30,06-01-2022 18:45,0.7,None,80.3,0.7,131.1
06-01-2022 18:45,06-01-2022 19:00,0.9,None,80.8,0.7,130.3
06-01-2022 19:00,06-01-2022 19:15,1,None,80.8,0.8,136.5
06-01-2022 19:15,06-01-2022 19:30,0.9,None,81.4,1,93.8
06-01-2022 19:30,06-01-2022 19:45,0.9,None,82.2,1,67.8
06-01-2022 19:45,06-01-2022 20:00,0.9,None,84.2,0.6,138.6
06-01-2022 20:00,06-01-2022 20:15,0.9,None,84.9,0.6,170.2
06-01-2022 20:15,06-01-2022 20:30,1,None,85.2,0.8,143.4
06-01-2022 20:30,06-01-2022 20:45,1.2,None,85.3,0.7,129.1
06-01-2022 20:45,06-01-2022 21:00,1.4,None,85.3,0.3,134.7
06-01-2022 21:00,06-01-2022 21:15,1.7,None,84.8,0.6,136.6
06-01-2022 21:15,06-01-2022 21:30,1.2,None,84.7,1.2,76.8
06-01-2022 21:30,06-01-2022 21:45,1.2,None,85.1,1.2,87.2
06-01-2022 21:45,06-01-2022 22:00,1.8,None,85.1,1,89.6
06-01-2022 22:00,06-01-2022 22:15,2.2,None,85.1,0.9,89.9
06-01-2022 22:15,06-01-2022 22:30,2.7,None,85.3,0.7,119
06-01-2022 22:30,06-01-2022 22:45,2.9,None,85.5,1,160.1
06-01-2022 22:45,06-01-2022 23:00,2.8,None,85.5,1.1,150.6
06-01-2022 23:00,06-01-2022 23:15,2.7,None,85.6,0.8,156.7
06-01-2022 23:15,06-01-2022 23:30,2.7,None,85.5,1.5,163.4
06-01-2022 23:30,06-01-2022 23:45,2.7,None,85.2,2.3,165.5
06-01-2022 23:45,07-01-2022 00:00,2,None,85.5,1.6,178.1
07-01-2022 00:00,07-01-2022 00:15,0.6,None,85.5,0.9,174.5
07-01-2022 00:15,07-01-2022 00:30,0.5,None,85.5,1.3,164.5
07-01-2022 00:30,07-01-2022 00:45,0.5,None,85.6,1.2,141.8
07-01-2022 00:45,07-01-2022 01:00,0.6,None,85.6,1.4,151.1
07-01-2022 01:00,07-01-2022 01:15,0.5,None,85.6,1.6,155.8
07-01-2022 01:15,07-01-2022 01:30,0.6,None,85.6,1.9,170.5
07-01-2022 01:30,07-01-2022 01:45,0.4,None,85.6,1.9,164.5
07-01-2022 01:45,07-01-2022 02:00,0.4,None,85.6,2.8,172.7
07-01-2022 02:00,07-01-2022 02:15,0.4,None,85.5,2.4,172.4
07-01-2022 02:15,07-01-2022 02:30,0.4,None,85.6,2,171.2
07-01-2022 02:30,07-01-2022 02:45,0.3,None,85.6,1.2,159.9
07-01-2022 02:45,07-01-2022 03:00,0.3,None,85.6,1,181.3
07-01-2022 03:00,07-01-2022 03:15,0.4,None,85.6,1.6,163.7
07-01-2022 03:15,07-01-2022 03:30,0.4,None,85.6,2.4,172
07-01-2022 03:30,07-01-2022 03:45,0.6,None,85.6,1.8,167.5
07-01-2022 03:45,07-01-2022 04:00,0.4,None,85.7,1.9,169.9
07-01-2022 04:00,07-01-2022 04:15,0.3,None,85.7,1.7,164.1
07-01-2022 04:15,07-01-2022 04:30,0.3,None,85.7,2.5,174.2
07-01-2022 04:30,07-01-2022 04:45,0.4,None,85.7,2,178.8
07-01-2022 04:45,07-01-2022 05:00,0.4,None,85.6,1.9,185.9
07-01-2022 05:00,07-01-2022 05:15,0.4,None,85.6,1.9,196
07-01-2022 05:15,07-01-2022 05:30,0.4,None,85.4,2.2,192.9
07-01-2022 05:30,07-01-2022 05:45,0.4,None,85.7,1.9,192
07-01-2022 05:45,07-01-2022 06:00,0.4,None,85.7,2.3,191.7
07-01-2022 06:00,07-01-2022 06:15,0.3,None,85.7,2.2,189.3
07-01-2022 06:15,07-01-2022 06:30,0.3,None,85.7,1.9,188.3
07-01-2022 06:30,07-01-2022 06:45,0.3,None,85.7,2,185.7
07-01-2022 06:45,07-01-2022 07:00,0.4,None,85.6,2.5,179.4
07-01-2022 07:00,07-01-2022 07:15,0.3,None,85.5,2.5,185.9
07-01-2022 07:15,07-01-2022 07:30,0.4,None,85.6,2.6,189.1
07-01-2022 07:30,07-01-2022 07:45,0.3,None,85.6,2.5,190.5
07-01-2022 07:45,07-01-2022 08:00,0.3,None,85.5,2.4,191.4
07-01-2022 08:00,07-01-2022 08:15,0.4,None,85.6,2.7,193
07-01-2022 08:15,07-01-2022 08:30,0.6,None,85.6,2.9,190.1
07-01-2022 08:30,07-01-2022 08:45,0.5,None,85.7,3.1,189.6
07-01-2022 08:45,07-01-2022 09:00,0.6,None,85.7,2.9,194.2
07-01-2022 09:00,07-01-2022 09:15,0.5,None,85.6,2.3,192.5
07-01-2022 09:15,07-01-2022 09:30,0.5,None,84.7,2.8,194.8
07-01-2022 09:30,07-01-2022 09:45,0.4,None,85.1,2,196.4
07-01-2022 09:45,07-01-2022 10:00,0.5,None,82.6,2,193.9
07-01-2022 10:00,07-01-2022 10:15,0.5,None,80.1,2.1,194.8
07-01-2022 10:15,07-01-2022 10:30,0.5,None,79.5,2.3,198.1
07-01-2022 10:30,07-01-2022 10:45,0.6,None,79.2,2.8,192
07-01-2022 10:45,07-01-2022 11:00,0.5,None,78.2,3.1,190.8
07-01-2022 11:00,07-01-2022 11:15,0.7,None,77.8,3.4,188.4
07-01-2022 11:15,07-01-2022 11:30,0.7,None,77.3,3.1,193
07-01-2022 11:30,07-01-2022 11:45,0.4,None,77.3,3.1,189.8
07-01-2022 11:45,07-01-2022 12:00,0.7,None,77.5,3.2,190.2
07-01-2022 12:00,07-01-2022 12:15,0.5,None,77.7,3.4,186.9
07-01-2022 12:15,07-01-2022 12:30,0.5,None,77.3,3,188.2
07-01-2022 12:30,07-01-2022 12:45,0.5,None,77.5,3.3,186.6
07-01-2022 12:45,07-01-2022 13:00,0.6,None,77.2,2.4,186.6
07-01-2022 13:00,07-01-2022 13:15,0.6,None,73,3.2,178.3
07-01-2022 13:15,07-01-2022 13:30,0.6,None,74.5,2.7,175.3
07-01-2022 13:30,07-01-2022 13:45,0.6,None,75.5,3.1,181.5
07-01-2022 13:45,07-01-2022 14:00,0.6,None,75.5,3,177.4
07-01-2022 14:00,07-01-2022 14:15,0.6,None,72.7,2.5,176.9
07-01-2022 14:15,07-01-2022 14:30,0.5,None,69,2.7,183.1
07-01-2022 14:30,07-01-2022 14:45,0.4,None,69.7,2.4,185.9
07-01-2022 14:45,07-01-2022 15:00,0.3,None,70.7,2.9,183.2
07-01-2022 15:00,07-01-2022 15:15,0.5,None,72.2,3,182.6
07-01-2022 15:15,07-01-2022 15:30,0.4,None,73,2.7,166.3
07-01-2022 15:30,07-01-2022 15:45,0.4,None,71.8,2.3,173.7
07-01-2022 15:45,07-01-2022 16:00,0.6,None,73.2,2.3,178
07-01-2022 16:00,07-01-2022 16:15,0.6,None,74,2.6,185.9
07-01-2022 16:15,07-01-2022 16:30,0.6,None,74.7,2.2,185.9
07-01-2022 16:30,07-01-2022 16:45,0.6,None,75.1,2.1,176.2
07-01-2022 16:45,07-01-2022 17:00,0.7,None,75.7,2.1,172.1
07-01-2022 17:00,07-01-2022 17:15,0.7,None,76.2,2,180
07-01-2022 17:15,07-01-2022 17:30,0.7,None,76.8,1.7,181.2
07-01-2022 17:30,07-01-2022 17:45,0.9,None,77.4,1.5,173.3
07-01-2022 17:45,07-01-2022 18:00,0.7,None,77.6,1.5,171.9
07-01-2022 18:00,07-01-2022 18:15,0.7,None,77.2,1.8,189.5
