From Date,To Date,SR,BP,VWS,AT,RF
26-11-2021 19:15,26-11-2021 19:30,3,992.1,None,15.7,0
26-11-2021 19:30,26-11-2021 19:45,2.9,992.2,None,15.4,0
26-11-2021 19:45,26-11-2021 20:00,3.1,992.4,None,15,0
26-11-2021 20:00,26-11-2021 20:15,3.5,992.6,None,14.8,0
26-11-2021 20:15,26-11-2021 20:30,3.4,992.6,None,14.6,0
26-11-2021 20:30,26-11-2021 20:45,3.5,992.7,None,14.5,0
26-11-2021 20:45,26-11-2021 21:00,3.3,992.6,None,14.4,0
26-11-2021 21:00,26-11-2021 21:15,3.3,992.6,None,14.4,0
26-11-2021 21:15,26-11-2021 21:30,3.4,992.7,None,14.3,0
26-11-2021 21:30,26-11-2021 21:45,3.4,992.7,None,14.1,0
26-11-2021 21:45,26-11-2021 22:00,3.4,992.7,None,14.1,0
26-11-2021 22:00,26-11-2021 22:15,3.4,992.8,None,13.8,0
26-11-2021 22:15,26-11-2021 22:30,3.6,992.9,None,14,0
26-11-2021 22:30,26-11-2021 22:45,3.5,992.8,None,13.7,0
26-11-2021 22:45,26-11-2021 23:00,3.6,992.7,None,13.4,0
26-11-2021 23:00,26-11-2021 23:15,3.5,992.6,None,13.2,0
26-11-2021 23:15,26-11-2021 23:30,3.5,992.5,None,13.2,0
26-11-2021 23:30,26-11-2021 23:45,3.6,992.5,None,13,0
26-11-2021 23:45,27-11-2021 00:00,3.3,992.3,None,13,0
27-11-2021 00:00,27-11-2021 00:15,3,992.3,None,12.7,0
27-11-2021 00:15,27-11-2021 00:30,3.2,992.2,None,12.4,0
27-11-2021 00:30,27-11-2021 00:45,3.3,992.2,None,12.5,0
27-11-2021 00:45,27-11-2021 01:00,3.3,992.1,None,12.5,0
27-11-2021 01:00,27-11-2021 01:15,3.2,992.1,None,12.2,0
27-11-2021 01:15,27-11-2021 01:30,3.4,992,None,12.1,0
27-11-2021 01:30,27-11-2021 01:45,3.2,992,None,11.8,0
27-11-2021 01:45,27-11-2021 02:00,3.4,991.9,None,11.8,0
27-11-2021 02:00,27-11-2021 02:15,3,991.8,None,11.6,0
27-11-2021 02:15,27-11-2021 02:30,3.1,991.8,None,11.5,0
27-11-2021 02:30,27-11-2021 02:45,3.1,991.6,None,11.4,0
27-11-2021 02:45,27-11-2021 03:00,3.3,991.6,None,11.4,0
27-11-2021 03:00,27-11-2021 03:15,3.2,991.6,None,11.5,0
27-11-2021 03:15,27-11-2021 03:30,2.9,991.4,None,11.3,0
27-11-2021 03:30,27-11-2021 03:45,3.4,991.4,None,11,0
27-11-2021 03:45,27-11-2021 04:00,3.1,991.4,None,10.7,0
27-11-2021 04:00,27-11-2021 04:15,3.4,991.5,None,10.7,0
27-11-2021 04:15,27-11-2021 04:30,3.4,991.4,None,10.7,0
27-11-2021 04:30,27-11-2021 04:45,3.5,991.4,None,10.7,0
27-11-2021 04:45,27-11-2021 05:00,3.4,991.3,None,10.6,0
27-11-2021 05:00,27-11-2021 05:15,3.3,991.4,None,10.4,0
27-11-2021 05:15,27-11-2021 05:30,3.3,991.5,None,10.1,0
27-11-2021 05:30,27-11-2021 05:45,3.3,991.7,None,9.9,0
27-11-2021 05:45,27-11-2021 06:00,3.4,992,None,10.3,0
27-11-2021 06:00,27-11-2021 06:15,3.2,992.1,None,10.3,0
27-11-2021 06:15,27-11-2021 06:30,3.1,992.2,None,10.4,0
27-11-2021 06:30,27-11-2021 06:45,3.4,992.4,None,10,0
27-11-2021 06:45,27-11-2021 07:00,4.9,992.6,None,10.2,0
27-11-2021 07:00,27-11-2021 07:15,9.3,992.7,None,10.2,0
27-11-2021 07:15,27-11-2021 07:30,16.9,992.9,None,10.5,0
27-11-2021 07:30,27-11-2021 07:45,26.2,993.3,None,10.8,0
27-11-2021 07:45,27-11-2021 08:00,35.5,993.5,None,11,0
27-11-2021 08:00,27-11-2021 08:15,45.5,993.7,None,11.8,0
27-11-2021 08:15,27-11-2021 08:30,55.7,994,None,12.6,0
27-11-2021 08:30,27-11-2021 08:45,66.3,994.3,None,13.4,0
27-11-2021 08:45,27-11-2021 09:00,76.7,994.5,None,14,0
27-11-2021 09:00,27-11-2021 09:15,87.2,994.7,None,14.9,0
27-11-2021 09:15,27-11-2021 09:30,94.8,994.7,None,16,0
27-11-2021 09:30,27-11-2021 09:45,102,994.9,None,17.2,0
27-11-2021 09:45,27-11-2021 10:00,111,994.8,None,18.5,0
27-11-2021 10:00,27-11-2021 10:15,117.3,994.8,None,20.3,0
27-11-2021 10:15,27-11-2021 10:30,128,994.7,None,21.6,0
27-11-2021 10:30,27-11-2021 10:45,154.7,994.5,None,22.7,0
27-11-2021 10:45,27-11-2021 11:00,168.9,994.6,None,23.6,0
27-11-2021 11:00,27-11-2021 11:15,145.7,994.7,None,23.9,0
27-11-2021 11:15,27-11-2021 11:30,148.7,994.5,None,24.5,0
27-11-2021 11:30,27-11-2021 11:45,168.5,994.2,None,24.9,0
27-11-2021 11:45,27-11-2021 12:00,149.6,994,None,25.6,0
27-11-2021 12:00,27-11-2021 12:15,153.1,993.7,None,26.2,0
27-11-2021 12:15,27-11-2021 12:30,158.7,993.5,None,26.5,0
27-11-2021 12:30,27-11-2021 12:45,177.7,993,None,26.5,0
27-11-2021 12:45,27-11-2021 13:00,185.7,992.7,None,26.6,0
27-11-2021 13:00,27-11-2021 13:15,311.7,992.4,None,26.6,0
27-11-2021 13:15,27-11-2021 13:30,266.2,992.2,None,26.6,0
27-11-2021 13:30,27-11-2021 13:45,262,991.9,None,26.5,0
27-11-2021 13:45,27-11-2021 14:00,158.2,991.8,None,26.3,0
27-11-2021 14:00,27-11-2021 14:15,157.9,991.7,None,26.3,0
27-11-2021 14:15,27-11-2021 14:30,124.7,991.5,None,26,0
27-11-2021 14:30,27-11-2021 14:45,113.8,991.4,None,25.6,0
27-11-2021 14:45,27-11-2021 15:00,100.3,991.3,None,25.4,0
27-11-2021 15:00,27-11-2021 15:15,90.5,991.2,None,24.8,0
27-11-2021 15:15,27-11-2021 15:30,80.3,991.2,None,24.5,0
27-11-2021 15:30,27-11-2021 15:45,65.3,991.2,None,24.1,0
27-11-2021 15:45,27-11-2021 16:00,58.7,991.3,None,23.5,0
27-11-2021 16:00,27-11-2021 16:15,45.2,991.4,None,23,0
27-11-2021 16:15,27-11-2021 16:30,35.5,991.4,None,22.5,0
27-11-2021 16:30,27-11-2021 16:45,26.4,991.6,None,22,0
27-11-2021 16:45,27-11-2021 17:00,17.9,991.7,None,21.6,0
27-11-2021 17:00,27-11-2021 17:15,10.8,991.8,None,20.9,0
27-11-2021 17:15,27-11-2021 17:30,5.7,991.9,None,20.1,0
27-11-2021 17:30,27-11-2021 17:45,3.8,991.9,None,19.5,0
27-11-2021 17:45,27-11-2021 18:00,3.3,992.1,None,18.5,0
27-11-2021 18:00,27-11-2021 18:15,3.3,992.2,None,17.6,0
27-11-2021 18:15,27-11-2021 18:30,3.3,992.3,None,17.9,0
27-11-2021 18:30,27-11-2021 18:45,3.3,992.4,None,18.2,0
27-11-2021 18:45,27-11-2021 19:00,3.3,992.6,None,18,0
27-11-2021 19:00,27-11-2021 19:15,3.3,992.7,None,17.5,0
27-11-2021 19:15,27-11-2021 19:30,3.3,992.7,None,17.1,0
27-11-2021 19:30,27-11-2021 19:45,3.3,992.9,None,17.2,0
27-11-2021 19:45,27-11-2021 20:00,3.4,993,None,17.4,0
27-11-2021 20:00,27-11-2021 20:15,3.5,993.3,None,17,0
27-11-2021 20:15,27-11-2021 20:30,3.4,993.4,None,16.4,0
27-11-2021 20:30,27-11-2021 20:45,3.5,993.5,None,16.1,0
27-11-2021 20:45,27-11-2021 21:00,3.5,993.7,None,15.5,0
27-11-2021 21:00,27-11-2021 21:15,3.4,993.8,None,15.3,0
27-11-2021 21:15,27-11-2021 21:30,3.6,993.9,None,15.7,0
27-11-2021 21:30,27-11-2021 21:45,3.4,993.9,None,15.9,0
27-11-2021 21:45,27-11-2021 22:00,3.3,994,None,14.9,0
27-11-2021 22:00,27-11-2021 22:15,2.9,994,None,14.5,0
27-11-2021 22:15,27-11-2021 22:30,3.2,994.2,None,14.3,0
27-11-2021 22:30,27-11-2021 22:45,3.2,994.2,None,13.9,0
27-11-2021 22:45,27-11-2021 23:00,3.6,994.4,None,14.1,0
27-11-2021 23:00,27-11-2021 23:15,3.4,994.3,None,14,0
27-11-2021 23:15,27-11-2021 23:30,3.1,994.2,None,13.6,0
27-11-2021 23:30,27-11-2021 23:45,3.2,994.2,None,13.5,0
27-11-2021 23:45,28-11-2021 00:00,3.4,994.1,None,13.5,0
28-11-2021 00:00,28-11-2021 00:15,3.6,994.1,None,13.8,0
28-11-2021 00:15,28-11-2021 00:30,3.6,994.1,None,14.2,0
28-11-2021 00:30,28-11-2021 00:45,3.6,994.1,None,14.5,0
28-11-2021 00:45,28-11-2021 01:00,3.6,994.1,None,14.9,0
28-11-2021 01:00,28-11-2021 01:15,3.5,994,None,14.7,0
28-11-2021 01:15,28-11-2021 01:30,3.6,994,None,14.8,0
28-11-2021 01:30,28-11-2021 01:45,3.6,994,None,14.7,0
28-11-2021 01:45,28-11-2021 02:00,3.7,994,None,14.7,0
