PlaceName,latitude,longitude
Kunda Kunda ,29.22336,78.30129
Mohanpur Mohanpur ,29.22766,78.28747
Akhlāspur Akhlaspur ,29.22935,78.27592
Dheli Gūjar Dheli Gujar ,29.23298,78.26708
Gāngu Nagla Gangu Nagla ,29.23085,78.26005
Jalālpur Hasna Jalalpur Hasna ,29.23957,78.26043
Pratāppur Pratappur Khairpur Pratappur Pratāppur,29.23553,78.25739
Turtīpur Chak Turtipur Chak ,29.22193,78.25948
Mubārakpur Kalān Mubarakpur Kalan ,29.21549,78.25034
Ūmri Pīr Umri Pir ,29.20894,78.25944
Sisauna Railroad Station Sisauna Railroad Station SISN Sisauna Sisauna Railroad Station,29.21916,78.28142
Tāharpur Taharpur ,29.21489,78.30764
Pilāna Pilana ,29.20916,78.28738
Kulchāna Kulchana ,29.19356,78.27747
Gaonri Gaonri Gaonri Karampur,29.20311,78.31493
Karanpur Karanpur ,29.19734,78.3133
Tofāpur Tofapur ,29.18775,78.30824
Tofāpur Tofapur Asalatpur Asālatpur Tofapur Tofāpur,29.1834,78.3124
Hāshimpur Hashimpur ,29.18708,78.29588
Ibrāhīmpur Ibrahimpur ,29.18026,78.30854
Fazalpur Khandu Fazalpur Khandu ,29.17865,78.29695
Aju Nagli Aju Nagli ,29.17704,78.2833
Mithanpur Mithanpur ,29.18011,78.26468
Chamraula Chamraula ,29.18041,78.26082
Rauniyān Rauniyan ,29.17692,78.25648
Bābarpur Babarpur ,29.17162,78.29498
Masīt Masit ,29.17469,78.31352
Shekhpur Shekhpur Hatimpur Hātimpur Shekhpur,29.16645,78.32077
Kherki Kherki ,29.16619,78.28519
Rawāna Haibat Rawana Haibat ,29.1582,78.29047
Halla Nagla Halla Nagla ,29.15352,78.30553
Karāl Karal ,29.14801,78.29575
Siāu Siau ,29.14674,78.26172
Chānd Siau Railroad Station Chand Siau Railroad Station Chand Siau Chand Siau Railroad Station Chānd Siau Chānd Siau Railroad Station,29.13251,78.27661
Īsmāilpur Ismailpur ,29.14199,78.31579
Pīpalsāna Pipalsana ,29.12985,78.30176
Kāzīshora Kazishora ,29.12681,78.30215
Barkhera Barkhera ,29.1255,78.30043
Faizīpur Kasba Faizipur Kasba ,29.12531,78.28635
Sultānpur Bhīkan Sultanpur Bhikan ,29.12464,78.25936
Āzamnagar Azamnagar Azamnagar Berkhera Āzamnagar,29.11043,78.2555
Rūppur Ruppur Jahangirpur Jahāngīrpur Ruppur Rūppur,29.10855,78.26347
Rukanpur Rukanpur ,29.11707,78.30721
Mīrānpur Miranpur ,29.11647,78.31786
Bahmanshora Bahmanshora ,29.11016,78.31021
Shekh Habīb Sarāi Shekh Habib Sarai ,29.14289,78.26125
Harpur Harpur ,29.10636,78.27961
Bahāwalpur Bahawalpur Bahawalpur Bahāwalpur Hilalpur Hilālpur,29.10524,78.29103
Goyli Goyli ,29.09999,78.3154
Tahārpur Ghulām Imāmain Taharpur Ghulam Imamain ,29.09657,78.30528
Takhanpuri Takhanpuri ,29.09256,78.29026
Mirzāpur Bela Mirzapur Bela ,29.0956,78.28223
Darwāra Darwara ,29.1025,78.27408
Akbarpur Jhūjha Akbarpur Jhujha ,29.09796,78.25519
Shekhpur Mīna Shekhpur Mina ,29.08495,78.25945
Kakrāla Kakrala ,29.08502,78.29141
Bhagwantpur Bhagwantpur ,29.08622,78.29094
Katpura Katpura Katpura Sohrabnagar Sohrābnagar,29.08379,78.30935
Sikandarpur Sikandarpur Aurangabad Aurangābād Sikandarpur,29.08187,78.32201
Bhawānīpur Gaddu Bhawanipur Gaddu ,29.07914,78.31193
Chukheri Latīfpur Chukheri Latifpur ,29.07718,78.30618
Jaunpur Jaunpur ,29.08202,78.29305
Bāgarpur Bagarpur ,29.07023,78.2818
Nazarpur Nazarpur ,29.07289,78.26553
Alāwalpur Alawalpur ,29.07015,78.27208
Bhidiākhera Bhidiakhera ,29.05897,78.26283
Tālibpur Talibpur ,29.05162,78.25524
Mirzāpur Mirzapur ,29.04352,78.25683
Bakaina Bakaina ,29.0428,78.25829
Babanpur Babanpur ,29.05155,78.27306
Kalyānpur Kalyanpur ,29.05856,78.28725
Husainpur Kalān Husainpur Kalan ,29.06006,78.29819
Imlia Imlia ,29.06509,78.30184
Maleshia Maleshia Maleshia Paharpur Kalan Pahārpur Kalān,29.04888,78.30845
Mustafābād Mustafabad ,29.04524,78.32618
Hirnakheri Hirnakheri ,29.04821,78.29335
Himmatpur Himmatpur Himmatpur Tukipura Tukīpura,29.03899,78.2873
Tānda Tanda ,29.03821,78.30987
Dhāki Dhaki ,29.03543,78.30764
Rustampur Rustampur ,29.02808,78.30168
Chak Rustampur Chak Rustampur ,29.03097,78.29241
Phanderi Phanderi ,29.02688,78.28318
Rāmpur Nazrāna Rampur Nazrana ,29.03228,78.28056
Bakaina Railroad Station Bakaina Railroad Station Bakaina Bakaina Railroad Station,29.02646,78.27378
Chak Rasūlpur Chak Rasulpur ,29.02189,78.27103
Chuchela Khurd Chuchela Khurd ,29.02084,78.25996
Rasūlpur Māfi Rasulpur Mafi ,29.01851,78.27086
Tājpur Kallu Tajpur Kallu ,29.0107,78.25743
Dehra Chak Dehra Chak ,29.01517,78.28982
Sīkarkhera Sikarkhera Paharpur Pahārpur Sikarkhera Sīkarkhera,29.01918,78.29695
Wālīpur Walipur ,29.01795,78.31326
Fākharābād Fakharabad ,29.01445,78.30601
Pāra Khālsa Para Khalsa ,29.01111,78.31262
Pāra Khālsa Para Khalsa ,29.00883,78.3133
Patti Pāra Patti Para ,29.00822,78.30519
Jalīlpur Mūngra Jalilpur Mungra ,29.01021,78.30348
Salha Nagla Salha Nagla ,29.00175,78.32186
Chhajūpura Taga Chhajupura Taga ,29.00637,78.32598
Kāsim Sarāi Kasim Sarai ,29.012,78.33654
Khitpura Khitpura Khitpura Rasulpur Rasūlpur,29.01327,78.3377
Chak Arfi Chak Arfi ,29.00393,78.3435
Alīpur Alipur ,29.00453,78.35843
Kamālpur Māfi Kamalpur Mafi ,29.00926,78.37306
Chamrauwa Chamrauwa ,29.01061,78.34757
Jājru Jajru ,29.01494,78.35976
Bauhara Bauhara ,29.01772,78.3825
Mandalyān Mandalyan ,29.02016,78.37156
Ahraula Māfi Ahraula Mafi ,29.02189,78.32748
Shāhpur Dhameri Shahpur Dhameri ,29.02733,78.3395
Bhainsa Bhainsa ,29.02868,78.35186
Milak Milak Arazi Bhainsa Arāzi Bhainsa Milak,29.0289,78.36379
Ismāilpur Ismailpur ,29.03033,78.38607
Shiwāla Kalān Shiwala Kalan ,29.04331,78.37637
Shiwāla Khurd Shiwala Khurd ,29.03922,78.36826
Jujhela Jujhela ,29.04605,78.35367
Sarār Sarar ,29.03802,78.33036
Sarakthal Sarakthal ,29.05762,78.33281
Jujhela ki Mandaiyān Jujhela ki Mandaiyan ,29.05271,78.34174
Rāmpur Pheona Rampur Pheona ,29.06955,78.32925
Rasūlpur Pheona Rasulpur Pheona ,29.07143,78.32907
Ajūpura Ajupura Ajupura Ajūpura Allahyarpur,29.07784,78.33555
Khānpur Rāidās Khanpur Raidas ,29.08077,78.37649
Dāorāni Daorani Azam Husainnagar Daorani Dāorāni Āzam Husainnagar,29.09095,78.37255
Majhola Gūjar Majhola Gujar ,29.09429,78.33886
Kot Kot ,29.09009,78.3362
Nawāda Nawada Muhammad Husainpur Nawada Nawāda,29.08491,78.32637
Singha Singha ,29.101,78.32659
Khairpur Khandsāl Khairpur Khandsal ,29.10775,78.33546
Muhammadpur Muhammadpur Hasanpur Muhammadpur,29.10299,78.35735
Ratangarh Ratangarh ,29.1024,78.36541
Pāholi Paholi ,29.11525,78.32813
Hempur Buzurg Hempur Buzurg ,29.12659,78.32015
Barāl Baral ,29.13034,78.33328
Milak Milak Milak Shadipur Shādipur,29.11823,78.34156
Kiratpur Kiratpur ,29.12468,78.36328
Tangraula Tangraula ,29.12321,78.38233
Līndarpur Lindarpur Lindarpur Līndarpur Nidarpur Nīdarpur,29.11924,78.38048
Ādopur Adopur Adopur Azampur Ādopur Āzampur,29.13232,78.37813
Dhūndli Tabībpur Dhundli Tabibpur ,29.13319,78.36315
Bucha Nāngal Bucha Nangal ,29.14139,78.34942
Bardauli Bardauli ,29.13821,78.37787
Kot Kot Jafarpur Kot Kot,29.14413,78.36975
Chahli Chahli ,29.14616,78.35954
Chhajūpura Chhajupura ,29.14842,78.37684
Tangrauli Tangrauli ,29.15363,78.38628
Rāhu Nagli Rahu Nagli ,29.1618,78.37538
Roshanpur Roshanpur ,29.16308,78.37474
Madārīpur Madaripur ,29.15745,78.3586
Rāipur Biju Raipur Biju ,29.16109,78.35191
Nasīrpur Mansukh Nasirpur Mansukh ,29.15937,78.32624
Chahla Chahla ,29.15112,78.33985
Mandaiyān Mandaiyan Mandaiyan Mandaiyān Nasirpur Shekhpur Nasīrpur Shekhpur,29.16682,78.32637
Budhanpur Budhanpur ,29.17338,78.32813
Nāik Nagla Naik Nagla ,29.17053,78.34521
Azīzpur Azizpur ,29.1726,78.36392
Ahīrpur Ahirpur ,29.17866,78.37581
Magholpura Magholpura ,29.17567,78.36186
Mahdūd Nasho Mahdud Nasho ,29.18492,78.35615
Garhi Garhi Garhi Kashmiripur Kashmīrīpur,29.17612,78.33439
Banra Nadi Banra Nadi ,29.14194,78.38705
Chaundheri Khās Chaundheri Khas ,29.18629,78.33646
Dhāki Dhaki Dhaki Dhāki Fazalpur,29.19431,78.32435
Rasūlpur Dhāki Rasulpur Dhaki ,29.19704,78.32938
Gāzīpur Gazipur ,29.18962,78.33933
Sadanpur Sadanpur ,29.18457,78.34547
Nawāda Nawada Jalalpur Dipa Jalālpur Dīpa Nawada Nawāda,29.18693,78.35753
Kīkar Kikar Kikar Kīkar Sujatpur Tikar Sujātpur Tīkar,29.1873,78.36825
Khajūri Khajuri ,29.18985,78.36581
Umri Badhi Umri Badhi ,29.19757,78.34753
Khāspura Khaspura ,29.20139,78.34993
Auliāpur Auliapur ,29.20083,78.33444
Kaliānpur Kalianpur ,29.20453,78.34045
Tānda Tanda ,29.20416,78.32573
Dabkheri Meo Dabkheri Meo ,29.20569,78.37431
Rāmpur Bidār Rampur Bidar ,29.20779,78.36941
Bamnaula Bamnaula ,29.21435,78.34967
Nagla Nagla Nagla Turabnagar Turābnagar,29.21725,78.38504
Allahābād Allahabad ,29.22096,78.37997
Bāzīdpur Bazidpur ,29.22043,78.37349
Mahmūdpur Buzurg Mahmudpur Buzurg ,29.22205,78.37212
Athāīn Zamurraddīn Athain Zamurraddin ,29.22575,78.34383
Selpura Selpura ,29.21684,78.34954
Painjaniān Painjanian ,29.2198,78.33203
Malpura Malpura ,29.22905,78.33542
Chak Bhawānīpur Chak Bhawanipur ,29.23234,78.35169
Nārāyankheri Narayankheri ,29.23313,78.36113
Shekhpur Lāla Shekhpur Lala ,29.23616,78.36405
Bhawānīpur Kalia Bhawanipur Kalia ,29.23954,78.34242
Sotkheri Sotkheri ,29.23924,78.33439
Sultānpur Meo Sultanpur Meo ,29.24006,78.34126
Makarpur Makarpur ,29.24785,78.32199
Jamālpur Jamalpur ,29.24968,78.35169
Hājīpur Hajipur ,29.24178,78.36813
Machhmār Machhmar ,29.24126,78.38073
Rasūlpur Sadar Rasulpur Sadar ,29.24347,78.39329
Dabkheri Sālār Dabkheri Salar ,29.24695,78.41308
Shāhanpur Nawāda Shahanpur Nawada ,29.24897,78.41746
Basehra Khurd Basehra Khurd ,29.24852,78.43574
Nihtaur Canal Nihtaur Canal ,29.2268,78.42703
Pādli Māndu Padli Mandu ,29.23553,78.4293
Ūmri Minor Umri Minor ,29.20553,78.45471
Dabthala Dabthala ,29.23991,78.40716
Muzaffarpur Muzaffarpur ,29.23553,78.3972
Nanhera Nanhera ,29.23365,78.39441
Pahārpur Paharpur ,29.23646,78.39326
Rājpur Rajpur ,29.2347,78.39222
Dhanūpura Dhanupura ,29.23777,78.38334
Bālāpur Balapur ,29.22897,78.40334
Islāmpur Islampur ,29.22804,78.40299
Akhera Akhera ,29.22646,78.41269
Pahārpur Chatar Paharpur Chatar ,29.22785,78.42051
Pālni Palni Alinagar Alīnagar Palni Pālni,29.22205,78.43227
Kot Kot Kot Shahnazarpur Shāhnazarpur,29.21871,78.41755
Sāhanpur Sahanpur ,29.21819,78.39914
Rāmpur Rampur ,29.21965,78.39695
Nagla Nagla Nagla Turabnagar Turābnagar,29.22238,78.39051
Razānagar Razanagar ,29.22025,78.3921
Baldāna Safīpur Baldana Safipur ,29.20809,78.39823
Gaonri Paniāla Gaonri Paniala ,29.20562,78.37922
Mukarpur Mukarpur ,29.20124,78.41711
Shāhidpur Gulāl Shahidpur Gulal ,29.20101,78.41836
Athāin Ahīr Athain Ahir ,29.20214,78.43338
Jalālpur Jalalpur Jalalpur Jalālpur Madsudanpur Madsūdanpur,29.19202,78.44261
Chak Chānd Chak Chand ,29.18865,78.44892
Dheli Ahīr Dheli Ahir ,29.19191,78.42711
Khatāi Khatai Bakarabad Bākarābād Khatai Khatāi,29.18996,78.41651
Afzalpur Baldāni Afzalpur Baldani ,29.19678,78.39681
Kunda Khurd Kunda Khurd ,29.19397,78.39536
Mandaura Mandaura ,29.18052,78.3918
Nugdīpur Nugdipur Lutfipur Lutfīpur Nugdipur Nugdīpur,29.18164,78.409
Mithāl Mithal ,29.18468,78.4072
Dhela Ahīr Dhela Ahir ,29.18378,78.43063
Ibrāhīmpur Ibrahimpur ,29.17304,78.41909
Dhaulāgarh Dhaulagarh ,29.17185,78.41982
Tandera Tandera ,29.1726,78.43814
Bīrbalpur Birbalpur ,29.16518,78.43561
Mandaiyān Mandaiyan ,29.16173,78.43299
Būrhpur Burhpur ,29.16469,78.43441
Hukūmatpur Hukumatpur ,29.15839,78.42579
Mirzāpur Dhīnkli Mirzapur Dhinkli ,29.15551,78.43656
Asadpur Dhamrauli Asadpur Dhamrauli ,29.16941,78.39708
Dhamraula Dhamraula ,29.17421,78.39128
Nārsingh Narsingh ,29.16019,78.38862
Theri Theri ,29.14449,78.38883
Bera Bera ,29.14966,78.43931
Sādhpuri Sadhpuri ,29.14301,78.44016
Roshanpur Jāgīr Roshanpur Jagir ,29.1378,78.43608
Hassūpura Hassupura ,29.13532,78.43892
Manūpura Manupura ,29.13498,78.43643
Pīpla Jāgīr Pipla Jagir ,29.1408,78.40746
Fatehābād Fatehabad ,29.12944,78.41583
Ramāi Chak Ramai Chak ,29.1219,78.4263
Harkishanpur Harkishanpur ,29.12666,78.43853
Puraniān Abdur Rahmānpur Puranian Abdur Rahmanpur ,29.11541,78.41892
Jhīran Jhiran ,29.11729,78.40965
Jāfarābād Kurai Jafarabad Kurai ,29.12149,78.38549
Ākalpur Akalpur ,29.11153,78.44977
Puraini Durweshpur Puraini Durweshpur ,29.10156,78.43625
Sungarh Sungarh ,29.10644,78.38965
Rāmūn Rūppur Ramun Ruppur ,29.09924,78.39875
Haizarpur Bhāt Haizarpur Bhat ,29.0971,78.39102
Kamna Ūmra Kamna Umra ,29.0896,78.39531
Dhārūpur Dharupur ,29.09237,78.40879
Chāngīpur Changipur ,29.0995,78.43879
Morla Morla ,29.09241,78.43681
Rehti Jāgīr Rehti Jagir ,29.08705,78.45175
Mor Makhdūmpur Mor Makhdumpur ,29.08345,78.4336
Bahādurpur Bahadurpur ,29.08607,78.42699
Lodīpur Milak Lodipur Milak ,29.0785,78.42686
Milik Milik ,29.07917,78.42403
Panheri Panheri Kamaluddin Hasanpur Kamāluddīn Hasanpur Panheri,29.08131,78.41295
Shahbāzpur Shahbazpur ,29.07531,78.40647
Hempur Prithia Hempur Prithia ,29.08172,78.40183
Ūmra Buzurg Umra Buzurg ,29.0773,78.38325
Lodīpur Lodipur Alauddinpur Alāuddīnpur Lodipur Lodīpur,29.08401,78.38944
Semla Shahbāzpur Semla Shahbazpur ,29.07124,78.4087
Nainūn Nāgal Nainun Nagal ,29.06843,78.39849
Semla Semla ,29.06408,78.40587
Sela Sela ,29.06768,78.43673
Ber Ber ,29.06115,78.42857
Seh Seh ,29.05729,78.44201
Shergarh Shergarh ,29.05751,78.42167
Kaimri Kaimri Kaimri Sharfuddinpur Sharfuddīnpur,29.05278,78.42205
Marāhat Marahat ,29.05042,78.40252
Yūsfa Yusfa ,29.0419,78.40544
Mālwa Malwa ,29.04532,78.42566
Hisāmpur Hisampur ,29.04027,78.43454
Kamālpur Khālsa Kamalpur Khalsa ,29.03299,78.43376
Kalāmpur Kalampur Kalampur Kalāmpur,29.03288,78.42514
Chak Shikria Chak Shikria ,29.02823,78.42136
Shikria Shikria ,29.02973,78.41201
Milak Jāfar Husainpur Milak Jafar Husainpur ,29.03757,78.37703
Bīlna Bilna ,29.02305,78.3954
Bauhari Bauhari ,29.01971,78.38433
Bīlni Bilni ,29.01547,78.40047
Nai Basti Nai Basti ,29.0131,78.40158
Mandaiyān Mandaiyan ,29.00676,78.38854
Farīdpur Aima Faridpur Aima ,29.02327,78.41964
Bastāpur Bastapur ,29.02301,78.4357
Karārnagar Kararnagar ,29.02339,78.43814
Balwāpur Balwapur Balwapur Balwāpur Tarapur Tārāpur,29.01168,78.43055
Muhammadpur Mazra Muhammadpur Mazra ,29.0007,78.43471
Bījra Bijra ,29.0046,78.42849
Sirsa Jat Sirsa Jat ,29.00655,78.44756
Jabbārpur Jabbarpur ,29.00303,78.46035
Bībra Khurd Bibra Khurd ,29.00562,78.48902
Kauntūpura Kauntupura Hamidpur Hamīdpur Kauntupura Kauntūpura,29.01783,78.46756
Kāyampur Kayampur ,29.02286,78.44563
Kail Bakri Kail Bakri ,29.0313,78.45353
Doyajnagar Doyajnagar ,29.03281,78.46443
Mohanpur Mohanpur ,29.02658,78.47078
Jamna Khās Jamna Khas ,29.03142,78.4934
Mohanpur Simāli Mohanpur Simali ,29.03145,78.4734
Khānpur Taga Khanpur Taga ,29.03855,78.48366
Bakaina Milak Bakaina Milak ,29.04173,78.49769
Basehra Taga Basehra Taga ,29.04196,78.47632
Milak Milak ,29.04147,78.45688
Mandaiyān Mandaiyan ,29.03558,78.44469
Ādalpur Samdu Adalpur Samdu ,29.04485,78.44667
Husainpur Husainpur ,29.04978,78.45276
Burhanpur Burhanpur ,29.04978,78.46207
Jamāluddīnpur Jamaluddinpur ,29.04847,78.49614
Pathwāri Pathwari ,29.0595,78.49297
Nagli Jaiju Nagli Jaiju ,29.05837,78.4916
Kāsimpur Baloch Kasimpur Baloch ,29.06633,78.47636
Abdullāhnagar Dānda Abdullahnagar Danda ,29.07004,78.48653
Nazarpur Baloch Nazarpur Baloch ,29.06951,78.46426
Majhola Baloch Majhola Baloch ,29.0676,78.46332
Ināyatpur Inayatpur ,29.07567,78.44786
Nazarpur Nazarpur ,29.07882,78.461
Khānpur Baloch Khanpur Baloch ,29.0766,78.47344
Chelāpur Chelapur ,29.07972,78.48932
Pūranpur Salna Puranpur Salna ,29.08245,78.4837
Pūranpur Nagla Puranpur Nagla ,29.08735,78.48207
Hasanpur Baloch Hasanpur Baloch ,29.08994,78.48692
Nausaunagar Nausaunagar ,29.09552,78.48314
Daulatpur Baloch Daulatpur Baloch ,29.10044,78.46812
Rehta Baloch Rehta Baloch ,29.092,78.46259
Yākūbpur Baloch Yakubpur Baloch ,29.09248,78.46125
Ādampur Kakwāra Adampur Kakwara ,29.09984,78.46082
Gohāwar Hallu Gohawar Hallu ,29.11375,78.4661
Gohāwar Jait Gohawar Jait ,29.11341,78.46881
Ālampur Airwa Alampur Airwa ,29.10891,78.4813
Telīpura Telipura ,29.13124,78.49447
Rawāna Shikārpur Rawana Shikarpur ,29.1378,78.49378
Bidra Bidra Bidra Bishanpura,29.13768,78.49073
Guniākheri Guniakheri ,29.14098,78.47623
Tāharpur Taharpur ,29.14361,78.47456
Sidhauli Sidhauli ,29.14992,78.48744
Mujāhadpur Mujahadpur ,29.1636,78.46593
Bhūtpuri Bhutpuri ,29.15843,78.45688
Pobaina Pobaina ,29.17162,78.46465
Jamālpur Kīrat Jamalpur Kirat ,29.17203,78.46134
Maulāwāla Maulawala Maulawala Maulāwāla Muhammad Takipur Ghasi Muhammad Takīpur Ghāsi,29.16978,78.44486
Gopālpur Gopalpur ,29.17514,78.44495
Jogīpura Jogipura Aidalpur Jogipura Jogīpura,29.18294,78.45782
Kanheri Kanheri ,29.18417,78.46804
Pandia Pandia ,29.18005,78.48503
Kāsimpur Kasimpur Kasimpur Kāsimpur Mangalkhera,29.18483,78.4858
Pauta Pauta ,29.18704,78.47996
Pauta Pauta Jalalpur Man Jalālpur Mān Pauta,29.19052,78.47769
Daryāpur Daryapur ,29.19011,78.45113
Akbarābād Akbarabad ,29.19135,78.46091
Zahīrābād Zahirabad ,29.19532,78.45439
Shaulān Shekh Shaulan Shekh ,29.20116,78.46083
Morna Morna ,29.20513,78.44748
Allāhdīnpur Allahdinpur Allahdinpur Allāhdīnpur Dhanraj Dhanrāj,29.2021,78.46593
Pauti Pauti ,29.19779,78.47061
Salārābād Salarabad ,29.20746,78.49061
Shivpuri Shivpuri Manpur Mānpur Shivpuri,29.21532,78.4895
Jagūpura Jagupura ,29.2148,78.47726
Chākarpur Chakarpur ,29.21326,78.46319
Tarkaula Tarkaula Bhawanipur Bhawānīpur Tarkaula,29.21648,78.45207
Ūmri Umri ,29.22257,78.44916
Khadāna Khadana Khadana Khadāna Sappar Shikohpur Sappar Shīkohpur,29.23089,78.44937
Salāwa Salawa ,29.22418,78.47348
Daulatpur Sukha Daulatpur Sukha ,29.2304,78.48349
Mauzzampur Sūraj Mauzzampur Suraj ,29.23732,78.47919
Mankua Mankua ,29.23972,78.49357
Shekhūpur Pitha Shekhupur Pitha ,29.24238,78.48146
Shekhūpur Shekhupur Muhammad Alipur Mukta Muhammad Alīpur Mukta Shekhupur Shekhūpur,29.24444,78.47598
Sarakthal Mādho Sarakthal Madho ,29.24152,78.47198
Mauzzampur Sūraj Mauzzampur Suraj ,29.24305,78.46349
Sarakthal Minor Sarakthal Minor ,29.22654,78.47563
Shāmpur Shampur Hisampur Hisāmpur Shampur Shāmpur,29.04357,78.32766
Bijai Nagla Bijai Nagla ,29.12901,78.40486
Asgarīpur Asgaripur ,29.12679,78.45533
Faizpur Faizpur ,29.13268,78.44898
Musepur Musepur ,29.14958,78.46865
Chak Chak ,29.17741,78.45583
Hiyūni Nadi Hiyuni Nadi ,29.9837,78.49976
Dikhet Dikhet ,29.92217,78.54854
Mālin River Malin River Malin Malin River Mālin Mālin River,29.86518,78.49989
Bharpur Bharpur ,29.84789,78.51719
Charekh Charekh ,29.83099,78.55675
Rāmri Ramri ,29.81843,78.53628
Bahera Gād Bahera Gad ,29.78612,78.57176
Jamargadi Jamargadi ,29.7639,78.58424
Ajītpur Dāsi Ajitpur Dasi ,29.24773,78.50674
Nasīrpur Banwāri Nasirpur Banwari ,29.24815,78.51717
Salem Sarāi Salem Sarai ,29.24204,78.53421
Wazīrpur Narāin Wazirpur Narain ,29.2435,78.55468
Devpura Devpura ,29.24442,78.56484
Shāhbād Shahbad ,29.24032,78.55558
Hājīpur Hajipur ,29.23594,78.54275
Jaunpar Jaunpar ,29.7486,78.51897
Sukhrau Malla Sukhrau Malla ,29.74681,78.51446
Dāīn Khoh Canal Dain Khoh Canal ,29.74514,78.50016
Grāstīnganj Grastinganj ,29.74745,78.53369
Jamangarh Jamangarh Jamangarh,29.7483,78.54725
Gāri Gād Gari Gad ,29.74171,78.53423
Kumbhi Chaur Kumbhi Chaur ,29.73538,78.53205
Kāshīrāmpur Kashirampur Kashirampur Kāshīrāmpur,29.73754,78.52197
Sukhrau Talla Sukhrau Talla ,29.73921,78.51252
Ratanpur Ratanpur ,29.73459,78.50334
Kauriya Canal Kauriya Canal ,29.73101,78.5085
Kauriya Camp Kauriya Camp ,29.72915,78.52013
Jītpur Jitpur ,29.72695,78.52468
Lālpāni Lalpani ,29.72528,78.54622
Lālpāni Lalpani ,29.7176,78.52124
Telīpāra Farm Telipara Farm ,29.7227,78.51013
Bāīn Khoh Canal Bain Khoh Canal ,29.69728,78.52806
Saneh Saneh ,29.70739,78.52357
Saneh Nadi Saneh Nadi ,29.69741,78.52832
Saneh Saneh ,29.69592,78.526
Dhakiya Dhakiya ,29.68146,78.50399
Kainchawāli Kainchawali ,29.67575,78.51128
Kādarganj Kadarganj ,29.68,78.52154
Chorpāni Sot Chorpani Sot ,29.66714,78.52068
Chhota Sāi Sot Chhota Sai Sot ,29.69301,78.52935
Lakarwāla Sot Lakarwala Sot ,29.68511,78.57454
Harpālsid Harpalsid ,29.66425,78.55608
Ghutnātor Sot Ghutnator Sot ,29.65854,78.51802
Bansrāy Bansray ,29.66783,78.50335
Matwāli Khatta Matwali Khatta ,29.64444,78.51275
Bhagnāla Bhagnala ,29.64463,78.5248
Sarkara Sot Sarkara Sot ,29.62785,78.51562
Katkuīnya Katkuinya ,29.63551,78.54608
Bhūlan Sot Bhulan Sot ,29.62037,78.56373
Gūjarwāli Got Gujarwali Got ,29.62078,78.56244
Gūjar Sot Gujar Sot ,29.57167,78.5445
Bambhak Sot Bambhak Sot ,29.60981,78.5172
Mānik Rao Manik Rao ,29.61615,78.51575
Nauki Khatta Nauki Khatta ,29.62156,78.50708
Baniyāwāla Baniyawala ,29.611,78.5215
Sānkrāwāla Sankrawala ,29.60955,78.50115
Berkhera Berkhera ,29.60382,78.51691
Chhailpīpli Chhailpipli Begampur Jani Begampur Jāni Chhailpipli Chhailpīpli,29.5983,78.55463
Chorpāni Nāla Chorpani Nala ,29.58744,78.5515
Chauhar Chauhar Chauhar Kranti Farm,29.58908,78.56394
Pākh Rao Pakh Rao ,29.57146,78.54489
Thatbana Thatbana Gangaramwala Gangārāmwāla Thatbana,29.59389,78.54519
Dīnānagar Dinanagar ,29.58938,78.51476
Khobra Khobra Jahanabad Jahānābād Khobra,29.59609,78.50343
Chilkiya Chilkiya Chilkiya Jagatchandpur,29.58329,78.50798
Banbhere Banbhere ,29.5752,78.50845
Thatbana Thatbana Selapani Selāpāni Thatbana,29.57499,78.53721
Barhāpura Reserved Forest Barhapura Reserved Forest ,29.56446,78.55106
Rāmpur Rampur ,29.5695,78.56922
Vijaypur Vijaypur ,29.54972,78.53948
Nakta Nadi Nakta Nadi ,29.51477,78.52724
Dalippur Dalippur ,29.55222,78.56776
Pahāra Nāla Pahara Nala ,29.51847,78.54874
Sardārpur Sardarpur ,29.53073,78.56274
Chhauli Chhauli Chak Udechand Chhauli,29.52541,78.55888
